Gene,IG Score After Training
VMP1,1.63249369506957e-05
ABCA10,0.00023336960293818265
LOC146795,0.2689414322376251
SDK2,0.0002382578095421195
ZNF750,0.00024031384964473546
RPTOR,0.00023404008243232965
TBCD,0.00023414810129906982
VPS53,0.0002300792111782357
RPH3AL,0.000240895853494294
MRM3,0.0003016806731466204
NXN,0.00024093258252833039
CRK,0.00023345461522694677
SLC43A2,0.0002420867094770074
TLCD2,0.00024203660723287612
RPA1,0.00023512371990364045
RTN4RL1,0.00024207099340856075
RAP1GAP2,0.00024211140407714993
SGSM2,0.00023980275727808475
METTL16,0.0002391317393630743
PAFAH1B1,0.00030245594098232687
TRPV3,0.000241267989622429
P2RX5-TAX1BP3,0.2689414322376251
ATP2A3,0.00024253026640508324
ZZEF1,0.00023714388953521848
ITGAE,0.2689414322376251
MINK1,0.00023357017198577523
ARRB2,0.0002407300635240972
SPNS3,0.00024222428328357637
ZNF232,0.00024025177117437124
SMTNL2,0.00023956281074788421
CAMTA2,0.00026405652170069516
UBE2G1,0.00023747130762785673
RABEP1,0.00024357308575417846
LOC339166,0.2689414322376251
NLRP1,0.00024327042046934366
TEKT1,0.0002460024261381477
PITPNM3,0.00024099556321743876
DLG4,0.00023851306468714029
CLEC10A,0.00024234093143604696
DNAH2,0.2689414322376251
NAA38,0.0002344269014429301
ZBTB4,0.00023964321007952094
FXR2,0.00023346574744209647
PFAS,0.000235825777053833
PIK3R5,0.00024092434614431113
MYH10,0.0002215399144915864
NTN1,0.0002402806276222691
LOC101928266,0.2689414322376251
GAS7,0.00023941873223520815
USP43,0.00024532806128263474
MYH13,0.00024230744747910649
GLP2R,0.00024302885867655277
TMEM220-AS1,0.2689414322376251
DNAH9,0.00023932673502713442
MAP2K4,0.00023662601597607136
MYOCD,0.0002419535449007526
ARHGAP44,0.00023651932133361697
HS3ST3A1,0.2689414322376251
COX10,0.00023998046526685357
CDRT15P1,0.2689414322376251
TEKT3,0.0002417183422949165
CDRT4,0.0002372101735090837
TVP23C-CDRT4,0.2689414322376251
CDRT1,0.0002421520184725523
NCOR1,0.00023172948567662388
ZNF624,0.00024036288959905505
PIGL,0.0003002883750014007
ZSWIM7,0.00023975428484845906
PEMT,0.00023962242994457483
RAI1,0.00029551220359280705
MPRIP,0.00028125214157626033
TOM1L2,0.00023560394765809178
SHMT1,0.00022630509920418262
CCDC144B,0.2689414322376251
DRG2,0.00023706455249339342
LGALS9C,0.00024264221428893507
EPN2,0.0002389899455010891
SLC5A10,0.00024182831111829728
ULK2,0.00023935573699418455
ALDH3A2,1.7838265193859115e-05
GRAPL,0.2689414322376251
SPECC1,0.0002401395613560453
FLJ36000,0.2689414322376251
KSR1,0.00022953625011723489
NOS2,0.0002428301377221942
NLK,0.0002354880707571283
FAM222B,0.00024084369943011552
ALDOC,0.00023015578335616738
PROCA1,0.00024351432512048632
SEZ6,0.0002424010308459401
MYO18A,0.00023609214986208826
TAOK1,0.00022863526828587055
SSH2,0.00023684496409259737
EFCAB5,0.2689414322376251
NSRP1,0.2689414322376251
BLMH,0.00023157444957178086
CRLF3,0.00024730784934945405
ADAP2,0.00023640050494577736
NF1,0.0002337274345336482
SUZ12,0.00022591314336750656
SLFN5,0.0002523659204598516
LIG3,0.00023682622122578323
FNDC8,0.0002406951825832948
TBC1D3G,0.2689414322376251
TBC1D3K,0.2689414322376251
TBC1D3F,0.2689414322376251
TBC1D3L,0.2689414322376251
MMP28,0.00025105176609940827
LOC101060389,0.2689414322376251
LOC440434,0.2689414322376251
GGNBP2,2.532842154323589e-05
TBC1D3I,0.2689414322376251
TBC1D3H,0.2689414322376251
TBC1D3B,0.00024038007541093975
ACACA,0.00023721852630842477
DDX52,0.00023872076417319477
AATF,0.0002310647687409073
SOCS7,0.00024158656015060842
SRCIN1,0.00024299134383909404
YWHAEP7,0.2689414322376251
TBC1D3C,0.2689414322376251
FBXL20,0.0002978388802148402
LINC00672,0.0002409369481028989
LOC100131347,0.2689414322376251
CACNB1,0.00023837413755245507
ERBB2,0.0002362267841817811
WIPF2,0.00023556915402878076
SMARCE1,0.00029679518775083125
GSDMA,0.00024246505927294493
TNS4,0.00023903143301140517
KRTAP9-7,0.00024191249394789338
LINC00974,0.2689414322376251
P3H4,0.00024171583936549723
FAM134C,0.2689414322376251
STAT5B,0.00023646361660212278
STAT3,0.0002286622766405344
ATP6V0A1,0.0002353863965254277
EZH1,0.00023719841556157917
BRCA1,0.0002415647031739354
LINC00910,0.2689414322376251
DHX8,0.00023202531156130135
MEOX1,0.00024174049030989408
DUSP3,0.00023499283997807652
MPP2,0.0002401152887614444
GPATCH8,0.00023445929400622845
RUNDC3A-AS1,0.2689414322376251
GJC1,0.00023934296041261405
ASB16,0.0002423917903797701
MAPT,0.0002417388604953885
CRHR1-IT1-CRHR1,0.2689414322376251
PLEKHM1,0.00023904646513983607
MAPT-AS1,0.2689414322376251
GOSR2,0.00023092248011380434
NSFP1,0.2689414322376251
ARL17A,0.2689414322376251
NSF,0.0002374697069171816
WNT3,0.00023995850642677397
LRRC37A2,0.00024235020100604743
CDK5RAP3,2.3322692868532613e-05
NPEPPS,0.0002270808327011764
SCRN2,0.00024072248197626323
THCAT158,0.2689414322376251
TBKBP1,0.0002387688000453636
IGF2BP1,0.0002430842287139967
LOC105371814,0.2689414322376251
B4GALNT2,0.00024262993247248232
PHB,0.00024158151063602418
LOC100288866,0.2689414322376251
KAT7,0.00023077829973772168
ITGA3,0.00023570640769321471
COL1A1,0.9877102375030518
SPOP,0.00030863896245136857
LUC7L3,1.839932519942522e-05
ACSF2,0.0002415996859781444
CACNA1G,0.0002416685747448355
SPAG9,2.3684382540523075e-05
MBTD1,0.0002911806805059314
CA10,0.0002422679535811767
TOM1L1,0.00023378718469757587
STXBP4,0.0002388678549323231
HLF,0.00025355396792292595
ANKFN1,0.00024223099171649665
TSPOAP1,0.0002409013541182503
CUEDC1,0.0002350876311538741
EPX,0.0002460913092363626
TSPOAP1-AS1,0.2689414322376251
HSF5,0.00024270397261716425
TEX14,0.0002440452080918476
GDPD1,0.00024045619647949934
LINC01476,0.2689414322376251
CLTC,0.0002323248190805316
SKA2,0.0002428130101179704
PPM1E,0.00024178244348149747
YPEL2,0.00024229081464000046
RPS6KB1,0.2689414322376251
CA4,0.00024193993886001408
USP32,0.00023004520335234702
C17orf64,0.00024168148229364306
TBX4,0.0002440531097818166
BRIP1,0.00024361930263694376
MRC2,0.00023139237600844353
TLK2,0.0002393132890574634
EFCAB3,0.0002416066126897931
MARCH10,0.0002411640452919528
MED13,0.0002422450779704377
TANC2,0.00023453374160453677
DCAF7,0.0002783898380585015
LOC729683,0.2689414322376251
CYB561,0.0002344438835280016
LRRC37A3,0.0002456440415699035
TEX2,0.00023596003302372992
PECAM1,0.0002468042366672307
SMURF2,0.00023233966203406453
ERN1,0.0002388917637290433
POLG2,0.00023280645837076008
AXIN2,0.0002401553647359833
RGS9,0.2689414322376251
PRKCA,0.00024052266962826252
CACNG4,0.0002417854411760345
PITPNC1,0.00023907133436296135
BPTF,0.00022763120068702847
ARSG,0.0002405798004474491
SLC16A6,0.0002434425987303257
PRKAR1A,3.8818336179247126e-05
FAM20A,0.0002798169443849474
ABCA8,0.00024215225130319595
KCNJ16,0.0002422072138870135
LINC01483,0.2689414322376251
MAP2K6,0.00028425929485820234
CASC17,0.2689414322376251
SOX9-AS1,0.2689414322376251
LOC101928205,0.2689414322376251
LINC00673,0.2689414322376251
LINC00511,0.2689414322376251
SLC39A11,0.0002916518715210259
LINC00469,0.2689414322376251
LOC400620,0.2689414322376251
RAB37,0.0002418331423541531
GRIN2C,0.00024254390154965222
HID1-AS1,0.2689414322376251
SLC16A5,0.00024211901472881436
CD300LF,0.00024062451848294586
NUP85,0.00024462270084768534
GRB2,0.0002356798795517534
TRIM65,0.00023999671975616366
RECQL5,0.00023502219119109213
GALK1,0.00024420555564574897
EVPL,0.00023415703617502004
RNF157-AS1,0.2689414322376251
QRICH2,0.00024118127475958318
UBE2O,0.00023385114036500454
RNF157,0.0002432509500067681
SEPT9,0.2689414322376251
SEC14L1,0.0002882209373638034
MGAT5B,0.00024279447097796947
MXRA7,4.446399907465093e-05
LOC100132174,0.2689414322376251
TMC6,0.0002360885264351964
PGS1,0.0003828875196631998
DNAH17,0.00024077552370727062
CYTH1,2.5249149985029362e-05
TIMP2,0.00022607862774748355
C1QTNF1,0.00023722168407402933
RBFOX3,0.0002416994539089501
CCDC40,0.0002566002367530018
TBC1D16,0.00024136759748216718
SGSH,0.00023890452575869858
RNF213,0.00023335646255873144
SLC38A10,0.00028059782925993204
AATK,0.0002388207067269832
FOXK2,0.00023313963902182877
MAFG,0.00023559047258459032
RFNG,0.00023806525859981775
CCDC57,0.00023506318393629044
C17orf62,0.2689414322376251
B3GNTL1,0.00024108815705403686
RPL23AP87,0.2689414322376251
DOC2B,0.00024162043700926006
LOC100506371,0.2689414322376251
SCGB1C2,0.00024361161922570318
LOC100506388,0.2689414322376251
LOC105371430,0.2689414322376251
C17orf97,0.00024054860114119947
RFLNB,0.0002416206698399037
GEMIN4,0.0002387619751971215
DBIL5P,0.2689414322376251
GLOD4,0.00023995440278667957
FAM57A,0.2689414322376251
LOC101927727,0.2689414322376251
TIMM22,0.00023768219398334622
MIR3183,0.2689414322376251
TUSC5,0.2689414322376251
BHLHA9,0.000303087814245373
YWHAE,1.749211151036434e-05
PITPNA,0.0003031814412679523
MYO1C,0.00024036105605773628
INPP5K,0.00024088735517580062
PITPNA-AS1,0.2689414322376251
SCARF1,0.0002393290342297405
RILP,0.00024340474919881672
PRPF8,0.00023538189998362213
SERPINF1,0.00023439046344719827
MIR22HG,0.2689414322376251
MIR22,0.2689414322376251
WDR81,0.0002564021560829133
SERPINF2,0.0002409622393315658
SMYD4,0.00023899633379187435
LOC105371485,0.2689414322376251
DPH1,0.00024358679365832359
OVCA2,0.2689414322376251
MIR132,0.2689414322376251
MIR212,0.2689414322376251
HIC1,0.00024207285605370998
LOC101927839,0.2689414322376251
SRR,0.00024290884903166443
TSR1,0.00024053207016550004
SNORD91B,0.2689414322376251
SNORD91A,0.2689414322376251
MNT,0.2689414322376251
LOC284009,0.2689414322376251
CLUH,0.0002335218305233866
MIR6776,0.2689414322376251
LOC105371592,0.2689414322376251
MIR1253,0.2689414322376251
LOC101927911,0.2689414322376251
OR1D2,0.00024195008154492825
OR1G1,0.0002423446421744302
OR1D5,0.0002425538405077532
OR1A2,0.00024203892098739743
OR1D4,0.2689414322376251
OR1A1,0.00024258228950202465
OR3A2,0.00024292554007843137
OR3A1,0.00024214440782088786
OR3A4P,0.2689414322376251
OR1E1,0.00024226470850408077
ASPA,0.0002412408503005281
SPATA22,0.00024233540170826018
OR3A3,0.00024159139138646424
OR1E2,0.2689414322376251
TRPV1,0.00024197337916120887
SHPK,0.00024099714937619865
CTNS,0.00024186013615690172
TAX1BP3,0.00023622768640052527
EMC6,0.00023710298410151154
GSG2,0.2689414322376251
P2RX5,0.00024324606056325138
CAMKK1,0.00023804960073903203
NCBP3,0.00023879748187027872
P2RX1,0.00024111619859468192
CYB5D2,0.00024018512340262532
MYBBP1A,0.00023493278422392905
GGT6,0.00024211670097429305
SPNS2,0.00024267530534416437
ALOX15,0.00024108265643008053
PELP1,0.0002372723538428545
LOC101559451,0.2689414322376251
ZMYND15,0.00024359373492188752
MED11,0.00024040664720814675
CXCL16,0.0002371400478295982
TM4SF5,0.00024165476497728378
VMO1,0.00024225316883530468
GLTPD2,0.00024236866738647223
PSMB6,0.00023819647321943194
PLD2,0.00023534262436442077
CHRNE,0.00024248518457170576
C17orf107,0.00024175546423066407
GP1BA,0.2689414322376251
SLC25A11,0.00023983270511962473
RNF167,0.0002564542228356004
PFN1,2.8598880817298777e-05
ENO3,0.0002410801243968308
MIR6864,0.2689414322376251
MIR6865,0.2689414322376251
SPAG7,0.0002384343824815005
INCA1,0.0002423571131657809
KIF1C,0.00024060778378043324
LOC102724009,0.2689414322376251
SLC52A1,0.00024064815079327673
ZFP3,0.0002412070462014526
LOC101928000,0.2689414322376251
USP6,0.0002429324813419953
ZNF594,0.00023946825240273029
LOC100130950,0.2689414322376251
SCIMP,0.00024230050621554255
MIS12,0.0002564341702964157
DERL2,0.00024068508355412632
RPAIN,0.0002298082399647683
NUP88,0.00024937751004472375
C1QBP,0.00025928032118827105
DHX33,0.00024092847888823599
LOC105371506,0.2689414322376251
LOC728392,0.2689414322376251
WSCD1,0.00024301541270688176
FAM64A,0.2689414322376251
AIPL1,0.00024255036260001361
KIAA0753,0.00023727395455352962
TXNDC17,0.00023550332116428763
MED31,0.00024121323076542467
C17orf100,0.0002421141543891281
MIR4520-1,0.2689414322376251
MIR4520-2,0.2689414322376251
ALOX15P1,0.2689414322376251
XAF1,0.0002968707412946969
SLC13A5,0.00024264221428893507
FBXO39,0.0002417211071588099
ALOX12P2,0.2689414322376251
C17orf49,0.0002544723392929882
ALOX12-AS1,0.2689414322376251
RNASEK-C17orf49,0.2689414322376251
MIR497HG,0.2689414322376251
MIR195,0.2689414322376251
MIR497,0.2689414322376251
BCL6B,0.0002405336854280904
SLC16A13,0.00024240705533884466
SLC16A11,0.00024304275575559586
ALOX12,0.00024222428328357637
RNASEK,0.00024050088541116565
ASGR2,0.00024234048032667488
ASGR1,0.00024170821416191757
CLDN7,0.00024140327877830714
ACADVL,0.00023095727374311537
MIR324,0.2689414322376251
DVL2,0.00023999123368412256
PHF23,0.0002408444124739617
GABARAP,0.0002227538061561063
CTDNEP1,0.00023653511016163975
ELP5,0.00023502868134528399
SLC2A4,0.00024227325047831982
EIF5A,0.2689414322376251
GPS2,0.0002389206929365173
NEURL4,0.0002448677259963006
YBX2,0.000242465510382317
TNK1,0.00024052314984146506
KCTD11,0.00024042178119998425
TMEM95,0.00024285931431222707
PLSCR3,0.00023974446230567992
TMEM256-PLSCR3,0.2689414322376251
TMEM256,0.00024267760454677045
C17orf74,0.2689414322376251
FGF11,0.00024033790396060795
CHRNB1,0.0002444592537358403
TMEM102,0.0002394844632362947
NLGN2,0.00024347995349671692
SPEM1,0.0002422284596832469
MPDU1,0.00023900110682006925
TNFSF12,0.0002971680951304734
POLR2A,0.00024394587671849877
TNFSF12-TNFSF13,0.2689414322376251
TNFSF13,0.0002399411314399913
SENP3,0.00023981988488230854
SENP3-EIF4A1,0.2689414322376251
EIF4A1,1.6772706658230163e-05
SNORA48,0.2689414322376251
SNORD10,0.2689414322376251
SNORA67,0.2689414322376251
CD68,0.00024107872741296887
LOC100996842,0.2689414322376251
SOX15,0.00023726309882476926
SLC35G6,0.2689414322376251
SHBG,0.00024137429136317223
WRAP53,0.00024047316401265562
SAT2,0.0002323817607248202
ATP1B2,0.000241264293435961
TP53,0.00023272409453056753
EFNB3,0.00024322151148226112
RPL29P2,0.2689414322376251
KDM6B,0.0002354894095333293
TMEM88,0.0002501152048353106
CYB5D1,0.000290210940875113
CNTROB,0.0002391780144535005
SCARNA21,0.2689414322376251
LOC284023,0.2689414322376251
KCNAB3,0.00024418203975073993
TRAPPC1,0.0002490745682734996
CHD3,0.00022401404567062855
ALOX12B,0.00024352292530238628
GUCY2D,0.2689414322376251
ALOX15B,0.00024217486497946084
MIR4314,0.2689414322376251
ALOXE3,0.00024248610134236515
HES7,0.00024236821627710015
VAMP2,0.00023755939037073404
AURKB,0.00023871302255429327
PER1,0.00023706568754278123
MIR6883,0.2689414322376251
TMEM107,0.0002656648284755647
SNORD118,0.2689414322376251
MIR4521,0.2689414322376251
BORCS6,0.00024290654982905835
LINC00324,0.2689414322376251
CTC1,0.00024109275545924902
SLC25A35,0.000250484881689772
KRBA2,0.00024042361474130303
RANGRF,0.00024173657584469765
ARHGEF15,0.00028923392528668046
ODF4,0.00024165936338249594
LOC100128288,0.2689414322376251
RPL26,0.2689414322376251
RNF222,0.2689414322376251
NDEL1,0.00024219196347985417
CCDC42,0.00024194479919970036
SPDYE4,0.00024246344401035458
MFSD6L,0.00024159831809811294
PIK3R6,0.0002441918186377734
CFAP52,0.00024272111477330327
DHRS7C,0.00024261604994535446
GSG1L2,0.00024322544049937278
RCVRN,0.00024285144172608852
MYH8,0.00024297325580846518
MYH4,0.00024289752764161676
MYH1,0.00024127350479830056
MYH2,0.00024282133381348103
TMEM220,0.00024203569046221673
MYH3,0.00024211783602368087
SCO1,0.00023918393708299845
ADPRM,0.00024130757083185017
MAGOH2P,0.2689414322376251
LINC00675,0.2689414322376251
PIRT,0.00024454036611132324
ZNF18,0.00024195399601012468
MIR744,0.2689414322376251
LOC101928418,0.2689414322376251
LOC100128006,0.2689414322376251
MIR1269B,0.2689414322376251
ELAC2,0.00023659328871872276
MIR548H3,0.2689414322376251
COX10-AS1,0.2689414322376251
CDRT15,0.00024300500808749348
HS3ST3B1,0.00024765351554378867
MGC12916,0.2689414322376251
LOC101928475,0.2689414322376251
CDRT7,0.2689414322376251
CDRT8,0.2689414322376251
PMP22,0.0002375772746745497
MIR4731,0.2689414322376251
TVP23C,0.00024162090267054737
ZNF286A,0.00024139338347595185
TRIM16,0.00023058980877976865
CDRT15P2,0.2689414322376251
MEIS3P1,0.2689414322376251
LOC101928567,0.2689414322376251
TBC1D26,0.2689414322376251
ADORA2B,0.00024056968686636537
TTC19,0.0002406339335720986
MIR1288,0.2689414322376251
CENPV,0.0002410415036138147
UBB,0.0002359843347221613
TRPV2,0.0002435393980704248
LRRC75A-AS1,0.2689414322376251
SNORD49B,0.2689414322376251
SNORD49A,0.2689414322376251
SNORD65,0.2689414322376251
LRRC75A,0.00024275861505884677
ZNF287,0.0002404052938800305
CCDC144A,0.2689414322376251
USP32P1,0.2689414322376251
KRT16P2,0.2689414322376251
FAM106CP,0.2689414322376251
TNFRSF13B,0.00024190350086428225
COPS3,0.00023596454411745071
FLCN,0.0002652333350852132
PLD6,0.0002411318419035524
NT5M,0.0002401242236373946
MED9,0.0002388951979810372
RASD1,0.00023510644678026438
SMCR2,0.2689414322376251
RAI1-AS1,0.2689414322376251
SMCR5,0.2689414322376251
MIR6777,0.2689414322376251
MIR33B,0.2689414322376251
DRC3,0.00024352037871722132
ATPAF2,0.00024444152950309217
GID4,0.00023832323495298624
MYO15A,0.00024212084827013314
ALKBH5,0.0002297341707162559
SMCR8,0.00024015353119466454
LLGL1,0.00024024305457714945
FLII,0.00023401777434628457
MIEF2,0.00023999488621484488
TOP3A,0.00023983108985703439
MIR6778,0.2689414322376251
FLJ35934,0.2689414322376251
KRT17P5,0.2689414322376251
KRT16P1,0.2689414322376251
EVPLL,0.2689414322376251
FAM106A,0.2689414322376251
USP32P2,0.2689414322376251
ZNF286B,0.2689414322376251
FOXO3B,0.2689414322376251
TBC1D28,0.00024192770069930702
TRIM16L,0.00025609383010305464
FBXW10,0.00024207262322306633
TVP23B,0.2689414322376251
FAM83G,0.00024121209571603686
SNORD3B-1,0.2689414322376251
SNORD3B-2,0.2689414322376251
LOC79999,0.2689414322376251
LOC388436,0.2689414322376251
SNORD3D,0.2689414322376251
GRAP,0.2689414322376251
SNORD3A,0.2689414322376251
SNORD3C,0.2689414322376251
MAPK7,0.00024063460296019912
EPN2-IT1,0.2689414322376251
EPN2-AS1,0.2689414322376251
B9D1,0.00023970332404132932
MIR1180,0.2689414322376251
MFAP4,0.00022448462550528347
RNF112,0.0002424005651846528
SLC47A1,0.0002413519541732967
ALDH3A1,0.08814547955989838
SLC47A2,0.0002433207700960338
FAM106B,0.2689414322376251
CCDC144CP,0.2689414322376251
KRT16P3,0.2689414322376251
LGALS9B,0.2689414322376251
CDRT15L2,0.00024244240194093436
LOC100287072,0.2689414322376251
CCDC144NL,0.2689414322376251
CCDC144NL-AS1,0.2689414322376251
USP22,0.00028779447893612087
LINC01563,0.2689414322376251
TMEM11,0.00026971203624270856
DHRS7B,0.00024159991880878806
NATD1,0.0002411389723420143
MAP2K3,0.00025898756575770676
KCNJ12,0.2689414322376251
C17orf51,0.2689414322376251
KCNJ18,0.00024185598886106163
FAM27E5,0.2689414322376251
MTRNR2L1,0.2689414322376251
LOC105371703,0.2689414322376251
WSB1,3.8147718441905454e-05
MIR4522,0.2689414322376251
TBC1D3P5,0.2689414322376251
LGALS9,0.00024005278828553855
LYRM9,0.000238500302657485
PYY2,0.2689414322376251
PPY2P,0.2689414322376251
KRT18P55,0.2689414322376251
VTN,0.0002422882680548355
TMEM97,0.0002310019772266969
IFT20,0.00023375640739686787
TNFAIP1,0.00023560597037430853
POLDIP2,0.0002921366540249437
TMEM199,0.00023689802037552
MIR4723,0.2689414322376251
SEBOX,0.00024232316354755312
SARM1,0.00024204789951909333
SLC46A1,0.00024307728745043278
UNC119,0.00023661811428610235
SLC13A2,0.00024235688033513725
FOXN1,0.0002423541300231591
PIGS,0.00023745681392028928
SPAG5,0.00023221895389724523
SDF2,0.0002360365615459159
SPAG5-AS1,0.2689414322376251
SGK494,0.2689414322376251
KIAA0100,0.0002452293992973864
SUPT6H,0.00022989830176811665
RAB34,0.00023066149151418358
RPL23A,0.2689414322376251
SNORD42B,0.2689414322376251
SNORD4A,0.2689414322376251
SNORD42A,0.2689414322376251
SNORD4B,0.2689414322376251
TLCD1,0.00024157435109373182
TRAF4,0.00028377838316373527
NARR,0.2689414322376251
NEK8,0.0002428280422464013
ERAL1,0.0002565381000749767
MIR451A,0.2689414322376251
MIR451B,0.2689414322376251
MIR144,0.2689414322376251
MIR4732,0.2689414322376251
PHF12,0.00023525151482317597
LOC101927018,0.2689414322376251
FLOT2,1.76017183548538e-05
DHRS13,0.00023984687868505716
PIPOX,0.00024170384858734906
TIAF1,0.0002410897723166272
CRYBA1,0.00024253790616057813
NUFIP2,0.00028705899603664875
MIR4523,0.2689414322376251
CORO6,0.00024014113296288997
ABHD15,0.0002400406519882381
ANKRD13B,0.00023867844720371068
GIT1,0.00024165015202015638
TP53I13,0.00023720110766589642
MIR423,0.2689414322376251
MIR3184,0.2689414322376251
SLC6A4,0.0002423968689981848
TMIGD1,0.0002416715578874573
GOSR1,0.0002355927281314507
TBC1D29,0.2689414322376251
LOC107133515,0.2689414322376251
SH3GL1P2,0.2689414322376251
SUZ12P1,0.2689414322376251
ATAD5,0.00023562101705465466
TEFM,0.00024192633281927556
RNF135,0.0002344020758755505
DPRXP4,0.2689414322376251
MIR4733,0.2689414322376251
OMG,0.00024255663447547704
EVI2B,0.00024171029508579522
EVI2A,0.00024266348918899894
MIR4724,0.2689414322376251
MIR193A,0.2689414322376251
MIR4725,0.2689414322376251
MIR365B,0.2689414322376251
UTP6,0.0002387906570220366
COPRS,0.00028039992321282625
LRRC37B,0.00023882457753643394
SH3GL1P1,0.2689414322376251
LOC105371730,0.2689414322376251
RHOT1,0.00023251982929650694
ARGFXP2,0.2689414322376251
RHBDL3,0.0002425552229396999
C17orf75,0.0002369260328123346
MIR632,0.2689414322376251
ZNF207,0.00023894505284260958
CDK5R1,0.00023806298850104213
PSMD11,0.0002330340794287622
SPACA3,0.00024229752307292074
TMEM98,0.00023750955006107688
AA06,0.2689414322376251
LOC101927239,0.2689414322376251
CCL2,0.00023931053874548525
CCL7,0.0002434776397421956
CCL11,0.00024359188682865351
CCL8,0.00024274516908917576
CCL13,0.00024243663938250393
CCL1,0.00024364996352232993
C17orf102,0.2689414322376251
CCT6B,0.00024259246129076928
ZNF830,0.00023619727289769799
RFFL,0.00024074430984910578
RAD51L3-RFFL,0.2689414322376251
RAD51D,0.00023781367053743452
NLE1,0.00024207928800024092
UNC45B,0.000241956309764646
SLC35G3,0.0002425846178084612
SLFN11,0.0002430647873552516
SLFN12,0.00024327599385287613
SLFN13,0.00024307916464749724
SLFN12L,0.0002444834972266108
SLFN14,0.00024225616652984172
LOC105371743,0.2689414322376251
SNORD7,0.2689414322376251
PEX12,0.00024236175522673875
LOC107985033,0.2689414322376251
GAS2L2,0.0002434771740809083
C17orf50,0.000244354858295992
RASL10B,0.00024536714772693813
TAF15,0.00023901705571915954
HEATR9,0.00024334280169568956
CCL5,0.0003228772839065641
LRRC37A8P,0.2689414322376251
RDM1,0.00024309837317559868
CCL16,0.0002418382209725678
CCL14,0.00024719350039958954
CCL15-CCL14,0.2689414322376251
CCL15,0.0002431952889310196
CCL23,0.00024313315225299448
LYZL6,0.00024224371009040624
CCL3,0.00024131561804097146
CCL3L1,0.00024283914535772055
CCL4L1,0.2689414322376251
CCL4L2,0.00024283914535772055
CCL4,0.00025130537687800825
CCL18,0.00029019653447903693
CCL3L3,0.2689414322376251
ZNHIT3,0.2689414322376251
MYO19,0.0002248985256301239
PIGW,0.00024174946884159
MRM1,0.0002995892136823386
DHRS11,0.00024080170260276645
LOC102723471,0.2689414322376251
LHX1,0.0002419053198536858
MIR2909,0.2689414322376251
SNORA90,0.2689414322376251
C17orf78,0.00024173149722628295
TADA2A,0.0002621078456286341
DUSP14,0.0002411562018096447
SYNRG,0.0002428843145025894
MIR378J,0.2689414322376251
HNF1B,0.0002416833449387923
TBC1D3,0.2689414322376251
TBC1D3E,0.00024043578014243394
MRPL45,0.2689414322376251
GPR179,0.00024195930745918304
ARHGAP23,1.7923030100064352e-05
CISD3,0.00024038052652031183
C17orf96,0.2689414322376251
MIR4734,0.2689414322376251
MLLT6,1.7220369045389816e-05
MIR4726,0.2689414322376251
PCGF2,0.00023125164443627
PSMB3,0.00024002831196412444
MIR4727,0.2689414322376251
C17orf98,0.00024301937082782388
RPL23,0.2689414322376251
SNORA21,0.2689414322376251
LASP1,0.00021630262199323624
MIR6779,0.2689414322376251
CWC25,0.0002400930825388059
FBXO47,0.00024179028696380556
LOC105371766,0.2689414322376251
LRRC37A11P,0.2689414322376251
PLXDC1,0.0002409252483630553
ARL5C,0.0002424451959086582
RPL19,0.2689414322376251
STAC2,0.0002861313405446708
MED1,0.00023516788496635854
CDK12,0.000234623221331276
STARD3,0.00029366277158260345
NEUROD2,0.00024115046835504472
PPP1R1B,0.00024246922112070024
TCAP,0.00024468754418194294
PNMT,0.00024207167734857649
PGAP3,0.00023519634851254523
GRB7,0.00024036495597101748
MIR4728,0.2689414322376251
MIEN1,0.00023101716942619532
ZPBP2,0.00024195376317948103
ORMDL3,0.0002528478507883847
LRRC3C,0.00024193970602937043
GSDMB,0.00023318076273426414
MED24,0.00023775426961947232
PSMD3,2.625756496854592e-05
CSF3,0.00024139707966241986
MIR6884,0.2689414322376251
SNORD124,0.2689414322376251
THRA,0.0002398473588982597
NR1D1,0.00023429928114637733
CASC3,0.00024450960336253047
MIR6866,0.2689414322376251
RAPGEFL1,0.00022895722941029817
MIR6867,0.2689414322376251
MSL1,0.00023444610997103155
CDC6,0.0002399944351054728
GJD3,0.00024158450833056122
RARA,0.00023517775116488338
RARA-AS1,0.2689414322376251
TOP2A,2.8100519557483494e-05
IGFBP4,0.00031663518166169524
CCR7,0.00024363509146496654
KRT222,0.00024156560539267957
KRT24,0.00024127373762894422
KRT25,0.00024221390776801854
KRT20,0.00024237515754066408
TMEM99,0.00023934202909003943
KRT10,0.0002382530365139246
KRT12,0.0002415667549939826
KRT26,0.00024234440934378654
KRT27,0.00024261142243631184
KRT28,0.00024183568893931806
KRTAP3-1,0.00024267297703772783
KRT40,0.000242465510382317
KRTAP3-2,0.00024205991940107197
KRTAP3-3,0.00024071906227618456
KRT39,0.00024313641188200563
KRT23,0.00024295217008329928
KRTAP4-12,0.00024284934625029564
KRTAP1-1,0.0002431132015772164
KRTAP2-1,0.2689414322376251
KRTAP1-3,0.00024173794372472912
KRTAP4-5,0.0002420786040602252
KRTAP2-4,0.00024215548182837665
KRTAP4-9,0.2689414322376251
KRTAP2-2,0.2689414322376251
KRTAP2-3,0.00024127901997417212
KRTAP4-7,0.2689414322376251
KRTAP4-6,0.00024116011627484113
KRTAP4-11,0.00024119300360325724
KRTAP1-5,0.00024317859788425267
