Gene,IG Score Before Training
GS1-600G8.3,0.2689414322376251
LINC01203,0.2689414322376251
MIR6086,0.2689414322376251
TCEANC,0.2689414322376251
RAB9A,0.2689414322376251
TRAPPC2,0.2689414322376251
UBE2E4P,0.2689414322376251
MOSPD2,0.2689414322376251
FANCB,0.2689414322376251
ASB9,0.2689414322376251
ASB11,0.2689414322376251
VEGFD,0.2689414322376251
BMX,0.2689414322376251
GS1-594A7.3,0.2689414322376251
TMEM27,0.2689414322376251
CA5BP1,0.2689414322376251
AP1S2,0.2689414322376251
ZRSR2,0.2689414322376251
CA5B,0.2689414322376251
INE2,0.2689414322376251
GRPR,0.2689414322376251
MAGEB17,0.2689414322376251
MIR548AM,0.2689414322376251
S100G,0.2689414322376251
SYAP1,0.2689414322376251
RBBP7,0.2689414322376251
TXLNG,0.2689414322376251
MIR4768,0.2689414322376251
NHS-AS1,0.2689414322376251
SCML1,0.2689414322376251
RS1,0.2689414322376251
PPEF1-AS1,0.2689414322376251
PHKA2,0.2689414322376251
PHKA2-AS1,0.2689414322376251
PDHA1,0.2689414322376251
LOC729609,0.2689414322376251
MIR23C,0.2689414322376251
EIF1AX,0.2689414322376251
SCARNA9L,0.2689414322376251
EIF1AX-AS1,0.2689414322376251
KLHL34,0.2689414322376251
MBTPS2,0.2689414322376251
YY2,0.2689414322376251
SMS,0.2689414322376251
PHEX-AS1,0.2689414322376251
ZNF645,0.2689414322376251
DDX53,0.2689414322376251
PTCHD1,0.2689414322376251
PRDX4,0.2689414322376251
SAT1,0.2689414322376251
CXorf58,0.2689414322376251
EIF2S3,0.2689414322376251
ZFX,0.2689414322376251
ZFX-AS1,0.2689414322376251
SUPT20HL2,0.2689414322376251
SUPT20HL1,0.2689414322376251
PCYT1B-AS1,0.2689414322376251
SCARNA23,0.2689414322376251
ARX,0.2689414322376251
MAGEB18,0.2689414322376251
MAGEB6,0.2689414322376251
MAGEB5,0.2689414322376251
VENTXP1,0.2689414322376251
PPP4R3CP,0.2689414322376251
DCAF8L2,0.2689414322376251
MAGEB10,0.2689414322376251
DCAF8L1,0.2689414322376251
MIR6134,0.2689414322376251
MIR4666B,0.2689414322376251
MAGEB2,0.2689414322376251
MAGEB3,0.2689414322376251
MAGEB4,0.2689414322376251
MAGEB1,0.2689414322376251
NR0B1,0.2689414322376251
CXorf21,0.2689414322376251
TAB3,0.2689414322376251
FTHL17,0.2689414322376251
MIR3915,0.2689414322376251
MIR548F5,0.2689414322376251
FAM47A,0.2689414322376251
TMEM47,0.2689414322376251
FAM47B,0.2689414322376251
MAGEB16,0.2689414322376251
FTH1P18,0.2689414322376251
FAM47C,0.2689414322376251
XK,0.2689414322376251
DYNLT3,0.2689414322376251
CYBB,0.2689414322376251
HYPM,0.2689414322376251
MIR548AJ2,0.2689414322376251
SRPX,0.2689414322376251
MID1IP1-AS1,0.2689414322376251
MID1IP1,0.2689414322376251
LINC01282,0.2689414322376251
MIR3937,0.2689414322376251
MIR1587,0.2689414322376251
LOC101927476,0.2689414322376251
ATP6AP2,0.2689414322376251
MPC1L,0.2689414322376251
MED14,0.2689414322376251
MED14OS,0.2689414322376251
LOC100132831,0.2689414322376251
LOC105373185,0.2689414322376251
DDX3X,0.2689414322376251
NYX,0.2689414322376251
GPR34,0.2689414322376251
GPR82,0.2689414322376251
PPP1R2P9,0.2689414322376251
LOC101927501,0.2689414322376251
MAOA,0.2689414322376251
NDP,0.2689414322376251
FUNDC1,0.2689414322376251
DUSP21,0.2689414322376251
CXorf36,0.2689414322376251
LINC01204,0.2689414322376251
LOC392452,0.2689414322376251
MIR221,0.2689414322376251
MIR222,0.2689414322376251
LOC401585,0.2689414322376251
LINC01186,0.2689414322376251
KRBOX4,0.2689414322376251
ZNF674-AS1,0.2689414322376251
CHST7,0.2689414322376251
RP2,0.2689414322376251
LINC01545,0.2689414322376251
RGN,0.2689414322376251
NDUFB11,0.2689414322376251
CDK16,0.2689414322376251
UBA1,0.2689414322376251
USP11,0.2689414322376251
INE1,0.2689414322376251
ZNF157,0.2689414322376251
SNORA11C,0.2689414322376251
LINC01560,0.2689414322376251
ARAF,0.2689414322376251
UXT,0.2689414322376251
TIMP1,0.2689414322376251
MIR4769,0.2689414322376251
CFP,0.2689414322376251
ELK1,0.2689414322376251
UXT-AS1,0.2689414322376251
ZNF182,0.2689414322376251
SPACA5,0.2689414322376251
SPACA5B,0.2689414322376251
ZNF630,0.2689414322376251
ZNF630-AS1,0.2689414322376251
SSX6,0.2689414322376251
SSX5,0.2689414322376251
SSX1,0.2689414322376251
SSX9,0.2689414322376251
SSX3,0.2689414322376251
SLC38A5,0.2689414322376251
SSX4B,0.2689414322376251
SSX4,0.2689414322376251
FTSJ1,0.2689414322376251
EBP,0.2689414322376251
TBC1D25,0.2689414322376251
LOC101927635,0.2689414322376251
PORCN,0.2689414322376251
RBM3,0.2689414322376251
WDR13,0.2689414322376251
WAS,0.2689414322376251
SUV39H1,0.2689414322376251
GLOD5,0.2689414322376251
GATA1,0.2689414322376251
HDAC6,0.2689414322376251
ERAS,0.2689414322376251
PCSK1N,0.2689414322376251
PIM2,0.2689414322376251
PQBP1,0.2689414322376251
TIMM17B,0.2689414322376251
SLC35A2,0.2689414322376251
OTUD5,0.2689414322376251
KCND1,0.2689414322376251
GRIPAP1,0.2689414322376251
GPKOW,0.2689414322376251
PRAF2,0.2689414322376251
TFE3,0.2689414322376251
CCDC120,0.2689414322376251
WDR45,0.2689414322376251
MAGIX,0.2689414322376251
PLP2,0.2689414322376251
PRICKLE3,0.2689414322376251
SYP,0.2689414322376251
SYP-AS1,0.2689414322376251
CACNA1F,0.2689414322376251
CCDC22,0.2689414322376251
FOXP3,0.2689414322376251
GAGE10,0.2689414322376251
GAGE12J,0.2689414322376251
GAGE2D,0.2689414322376251
GAGE2E,0.2689414322376251
GAGE13,0.2689414322376251
GAGE8,0.2689414322376251
GAGE2A,0.2689414322376251
GAGE2B,0.2689414322376251
GAGE2C,0.2689414322376251
GAGE1,0.2689414322376251
PAGE1,0.2689414322376251
PAGE4,0.2689414322376251
USP27X-AS1,0.2689414322376251
USP27X,0.2689414322376251
MIR532,0.2689414322376251
MIR188,0.2689414322376251
MIR500A,0.2689414322376251
MIR362,0.2689414322376251
MIR501,0.2689414322376251
MIR500B,0.2689414322376251
MIR660,0.2689414322376251
MIR502,0.2689414322376251
BMP15,0.2689414322376251
NUDT10,0.2689414322376251
NUDT11,0.2689414322376251
CXorf67,0.2689414322376251
LINC01496,0.2689414322376251
CENPVL1,0.2689414322376251
CENPVL2,0.2689414322376251
GSPT2,0.2689414322376251
MAGED1,0.2689414322376251
MAGED4,0.2689414322376251
MAGED4B,0.2689414322376251
SNORA11D,0.2689414322376251
SNORA11E,0.2689414322376251
XAGE2,0.2689414322376251
MIR8088,0.2689414322376251
XAGE1B,0.2689414322376251
XAGE1E,0.2689414322376251
SSX8,0.2689414322376251
SSX7,0.2689414322376251
XAGE5,0.2689414322376251
SSX2B,0.2689414322376251
SSX2,0.2689414322376251
SPANXN5,0.2689414322376251
XAGE3,0.2689414322376251
GPR173,0.2689414322376251
KANTR,0.2689414322376251
MIR6895,0.2689414322376251
MIR6894,0.2689414322376251
IQSEC2,0.2689414322376251
HSD17B10,0.2689414322376251
SMC1A,0.2689414322376251
MIR6857,0.2689414322376251
RIBC1,0.2689414322376251
MIR98,0.2689414322376251
MIRLET7F2,0.2689414322376251
TSR2,0.2689414322376251
FGD1,0.2689414322376251
GNL3L,0.2689414322376251
MAGED2,0.2689414322376251
SNORA11,0.2689414322376251
TRO,0.2689414322376251
PFKFB1,0.2689414322376251
APEX2,0.2689414322376251
ALAS2,0.2689414322376251
FAM104B,0.2689414322376251
PAGE2B,0.2689414322376251
PAGE2,0.2689414322376251
MTRNR2L10,0.2689414322376251
SNORA109,0.2689414322376251
PAGE5,0.2689414322376251
PAGE3,0.2689414322376251
LOC100421746,0.2689414322376251
MIR4536-1,0.2689414322376251
MIR4536-2,0.2689414322376251
MAGEH1,0.2689414322376251
USP51,0.2689414322376251
FOXR2,0.2689414322376251
RRAGB,0.2689414322376251
UBQLN2,0.2689414322376251
UQCRBP1,0.2689414322376251
SPIN3,0.2689414322376251
SPIN2B,0.2689414322376251
SPIN2A,0.2689414322376251
ZXDB,0.2689414322376251
NLRP2B,0.2689414322376251
ZXDA,0.2689414322376251
SPIN4,0.2689414322376251
ARHGEF9-IT1,0.2689414322376251
MIR1468,0.2689414322376251
AMER1,0.2689414322376251
LAS1L,0.2689414322376251
ZC3H12B,0.2689414322376251
FRMD8P1,0.2689414322376251
MSN,0.2689414322376251
MIR223,0.2689414322376251
VSIG4,0.2689414322376251
EDA2R,0.2689414322376251
YIPF6,0.2689414322376251
EFNB1,0.2689414322376251
PJA1,0.2689414322376251
FAM155B,0.2689414322376251
MIR676,0.2689414322376251
AWAT2,0.2689414322376251
OTUD6A,0.2689414322376251
IGBP1,0.2689414322376251
DGAT2L6,0.2689414322376251
AWAT1,0.2689414322376251
P2RY4,0.2689414322376251
ARR3,0.2689414322376251
RAB41,0.2689414322376251
PDZD11,0.2689414322376251
DLG3,0.2689414322376251
GDPD2,0.2689414322376251
DLG3-AS1,0.2689414322376251
SLC7A3,0.2689414322376251
NLGN3,0.2689414322376251
SNX12,0.2689414322376251
IL2RG,0.2689414322376251
FOXO4,0.2689414322376251
CXorf65,0.2689414322376251
MED12,0.2689414322376251
NONO,0.2689414322376251
GJB1,0.2689414322376251
ZMYM3,0.2689414322376251
INGX,0.2689414322376251
ACRC,0.2689414322376251
CXCR3,0.2689414322376251
LOC100129291,0.2689414322376251
LOC101059915,0.2689414322376251
LOC100132741,0.2689414322376251
LINC00891,0.2689414322376251
CXorf49B,0.2689414322376251
CXorf49,0.2689414322376251
RPS26P11,0.2689414322376251
RGAG4,0.2689414322376251
FLJ44635,0.2689414322376251
CITED1,0.2689414322376251
RPS4X,0.2689414322376251
LOC101928259,0.2689414322376251
FAM226B,0.2689414322376251
DMRTC1,0.2689414322376251
FAM226A,0.2689414322376251
LINC00684,0.2689414322376251
LOC100132304,0.2689414322376251
DMRTC1B,0.2689414322376251
PABPC1L2B-AS1,0.2689414322376251
PABPC1L2B,0.2689414322376251
NAP1L6,0.2689414322376251
PABPC1L2A,0.2689414322376251
NAP1L2,0.2689414322376251
CDX4,0.2689414322376251
XIST,0.2689414322376251
MIR421,0.2689414322376251
MIR374B,0.2689414322376251
MIR374C,0.2689414322376251
MIR545,0.2689414322376251
MIR374A,0.2689414322376251
ZCCHC13,0.2689414322376251
RLIM,0.2689414322376251
UPRT,0.2689414322376251
TTC3P1,0.2689414322376251
MAGEE2,0.2689414322376251
PBDC1,0.2689414322376251
MAGEE1,0.2689414322376251
MIR384,0.2689414322376251
MIR325,0.2689414322376251
FGF16,0.2689414322376251
COX7B,0.2689414322376251
PGAM4,0.2689414322376251
TAF9B,0.2689414322376251
CYSLTR1,0.2689414322376251
LPAR4,0.2689414322376251
ZCCHC5,0.2689414322376251
MIR4328,0.2689414322376251
P2RY10,0.2689414322376251
GPR174,0.2689414322376251
ITM2A,0.2689414322376251
TBX22,0.2689414322376251
CHMP1B2P,0.2689414322376251
POU3F4,0.2689414322376251
MIR548I4,0.2689414322376251
SATL1,0.2689414322376251
ZNF711,0.2689414322376251
LOC101928128,0.2689414322376251
MIR1321,0.2689414322376251
MIR361,0.2689414322376251
CPXCR1,0.2689414322376251
TGIF2LX,0.2689414322376251
PABPC5,0.2689414322376251
PABPC5-AS1,0.2689414322376251
FAM133A,0.2689414322376251
NAP1L3,0.2689414322376251
MIR548M,0.2689414322376251
BRDTP1,0.2689414322376251
RPA4,0.2689414322376251
DIAPH2-AS1,0.2689414322376251
TNMD,0.2689414322376251
TSPAN6,0.2689414322376251
SYTL4,0.2689414322376251
CSTF2,0.2689414322376251
NOX1,0.2689414322376251
ARL13A,0.2689414322376251
TRMT2B,0.2689414322376251
TMEM35A,0.2689414322376251
CENPI,0.2689414322376251
TAF7L,0.2689414322376251
DRP2,0.2689414322376251
GLA,0.2689414322376251
TIMM8A,0.2689414322376251
BTK,0.2689414322376251
RPL36A,0.2689414322376251
RPL36A-HNRNPH2,0.2689414322376251
HNRNPH2,0.2689414322376251
ARMCX1,0.2689414322376251
ARMCX6,0.2689414322376251
ARMCX3,0.2689414322376251
ARMCX2,0.2689414322376251
ZMAT1,0.2689414322376251
BEX5,0.2689414322376251
TCEAL2,0.2689414322376251
TCEAL6,0.2689414322376251
TCP11X2,0.2689414322376251
TMSB15A,0.2689414322376251
NXF4,0.2689414322376251
ARMCX5,0.2689414322376251
GPRASP2,0.2689414322376251
GPRASP1,0.2689414322376251
BHLHB9,0.2689414322376251
LINC00630,0.2689414322376251
RAB40AL,0.2689414322376251
BEX1,0.2689414322376251
NXF3,0.2689414322376251
BEX4,0.2689414322376251
TCEAL8,0.2689414322376251
TCEAL5,0.2689414322376251
TCEAL9,0.2689414322376251
BEX2,0.2689414322376251
TCEAL7,0.2689414322376251
BEX3,0.2689414322376251
RAB40A,0.2689414322376251
TCEAL4,0.2689414322376251
TCEAL3,0.2689414322376251
TCEAL1,0.2689414322376251
MORF4L2-AS1,0.2689414322376251
GLRA4,0.2689414322376251
TMEM31,0.2689414322376251
PLP1,0.2689414322376251
RAB9B,0.2689414322376251
H2BFXP,0.2689414322376251
TMSB15B,0.2689414322376251
H2BFM,0.2689414322376251
LOC100101478,0.2689414322376251
H2BFWT,0.2689414322376251
ZCCHC18,0.2689414322376251
LOC286437,0.2689414322376251
FAM199X,0.2689414322376251
SLC25A53,0.2689414322376251
ESX1,0.2689414322376251
TEX13A,0.2689414322376251
CXorf57,0.2689414322376251
MIR548AN,0.2689414322376251
RNF128,0.2689414322376251
CLDN2,0.2689414322376251
RIPPLY1,0.2689414322376251
NUP62CL,0.2689414322376251
FRMPD3-AS1,0.2689414322376251
FRMPD3,0.2689414322376251
PRPS1,0.2689414322376251
LOC101928335,0.2689414322376251
TEX13B,0.2689414322376251
VSIG1,0.2689414322376251
PSMD10,0.2689414322376251
IRS4,0.2689414322376251
LOC101928358,0.2689414322376251
MIR6087,0.2689414322376251
NXT2,0.2689414322376251
KCNE5,0.2689414322376251
MIR652,0.2689414322376251
MIR3978,0.2689414322376251
SNORD96B,0.2689414322376251
RGAG1,0.2689414322376251
TDGF1P3,0.2689414322376251
CAPN6,0.2689414322376251
LINC00890,0.2689414322376251
ALG13,0.2689414322376251
TRPC5OS,0.2689414322376251
LHFPL1,0.2689414322376251
AMOT,0.2689414322376251
MIR4329,0.2689414322376251
SNORA35,0.2689414322376251
MIR764,0.2689414322376251
MIR1912,0.2689414322376251
MIR1264,0.2689414322376251
MIR1298,0.2689414322376251
MIR1911,0.2689414322376251
MIR448,0.2689414322376251
IL13RA2,0.2689414322376251
RBMXL3,0.2689414322376251
LUZP4,0.2689414322376251
PLS3-AS1,0.2689414322376251
AGTR2,0.2689414322376251
SLC6A14,0.2689414322376251
CT83,0.2689414322376251
LOC100126447,0.2689414322376251
MIR1277,0.2689414322376251
ZCCHC12,0.2689414322376251
LINC01285,0.2689414322376251
PGRMC1,0.2689414322376251
LOC101928336,0.2689414322376251
SLC25A5-AS1,0.2689414322376251
SLC25A5,0.2689414322376251
UBE2A,0.2689414322376251
CXorf56,0.2689414322376251
NKRF,0.2689414322376251
MIR766,0.2689414322376251
SOWAHD,0.2689414322376251
RPL39,0.2689414322376251
SNORA69,0.2689414322376251
UPF3B,0.2689414322376251
RNF113A,0.2689414322376251
NDUFA1,0.2689414322376251
AKAP14,0.2689414322376251
RHOXF1P1,0.2689414322376251
RHOXF1,0.2689414322376251
RHOXF2B,0.2689414322376251
RHOXF2,0.2689414322376251
LINC01402,0.2689414322376251
NKAPP1,0.2689414322376251
ZBTB33,0.2689414322376251
TMEM255A,0.2689414322376251
ATP1B4,0.2689414322376251
CUL4B,0.2689414322376251
MCTS1,0.2689414322376251
C1GALT1C1,0.2689414322376251
CT47B1,0.2689414322376251
CT47A7,0.2689414322376251
GLUD2,0.2689414322376251
MIR3672,0.2689414322376251
LOC101928402,0.2689414322376251
SH2D1A,0.2689414322376251
TEX13C,0.2689414322376251
LOC101928495,0.2689414322376251
DCAF12L2,0.2689414322376251
DCAF12L1,0.2689414322376251
PRR32,0.2689414322376251
ACTRT1,0.2689414322376251
OCRL,0.2689414322376251
APLN,0.2689414322376251
ZDHHC9,0.2689414322376251
SASH3,0.2689414322376251
UTP14A,0.2689414322376251
ELF4,0.2689414322376251
RAB33A,0.2689414322376251
ZNF280C,0.2689414322376251
RBMX2,0.2689414322376251
SLC25A14,0.2689414322376251
GPR119,0.2689414322376251
FAM45BP,0.2689414322376251
LOC105373338,0.2689414322376251
LINC01201,0.2689414322376251
IGSF1,0.2689414322376251
OR13H1,0.2689414322376251
STK26,0.2689414322376251
RAP2C,0.2689414322376251
HS6ST2-AS1,0.2689414322376251
USP26,0.2689414322376251
TFDP3,0.2689414322376251
GPC4,0.2689414322376251
MIR363,0.2689414322376251
MIR92A2,0.2689414322376251
MIR19B2,0.2689414322376251
MIR20B,0.2689414322376251
MIR18B,0.2689414322376251
MIR106A,0.2689414322376251
CCDC160,0.2689414322376251
PHF6,0.2689414322376251
MIR450B,0.2689414322376251
MIR450A1,0.2689414322376251
MIR450A2,0.2689414322376251
MIR542,0.2689414322376251
MIR503HG,0.2689414322376251
MIR503,0.2689414322376251
MIR424,0.2689414322376251
LINC00629,0.2689414322376251
FAM122B,0.2689414322376251
FAM122C,0.2689414322376251
MOSPD1,0.2689414322376251
LOC340581,0.2689414322376251
SMIM10,0.2689414322376251
FAM127B,0.2689414322376251
SMIM10L2B,0.2689414322376251
LINC00633,0.2689414322376251
LOC100287728,0.2689414322376251
FAM127C,0.2689414322376251
FAM127A,0.2689414322376251
CT55,0.2689414322376251
ZNF449,0.2689414322376251
SMIM10L2A,0.2689414322376251
DDX26B-AS1,0.2689414322376251
CT45A5,0.2689414322376251
CT45A7,0.2689414322376251
CT45A6,0.2689414322376251
CT45A1,0.2689414322376251
CT45A3,0.2689414322376251
CT45A8,0.2689414322376251
CT45A9,0.2689414322376251
CT45A2,0.2689414322376251
CT45A10,0.2689414322376251
SAGE1,0.2689414322376251
SLC9A6,0.2689414322376251
MMGT1,0.2689414322376251
MAP7D3,0.2689414322376251
VGLL1,0.2689414322376251
BRS3,0.2689414322376251
HTATSF1,0.2689414322376251
MIR934,0.2689414322376251
LINC00892,0.2689414322376251
CD40LG,0.2689414322376251
RBMX,0.2689414322376251
SNORD61,0.2689414322376251
GPR101,0.2689414322376251
ZIC3,0.2689414322376251
LINC00889,0.2689414322376251
MIR504,0.2689414322376251
FGF13-AS1,0.2689414322376251
SRD5A1P1,0.2689414322376251
F9,0.2689414322376251
ATP11C,0.2689414322376251
MIR505,0.2689414322376251
CXorf66,0.2689414322376251
LOC389895,0.2689414322376251
SOX3,0.2689414322376251
CDR1,0.2689414322376251
SPANXB1,0.2689414322376251
MIR320D2,0.2689414322376251
SPANXC,0.2689414322376251
LDOC1,0.2689414322376251
SPANXA2,0.2689414322376251
SPANXA1,0.2689414322376251
LOC645188,0.2689414322376251
SPANXD,0.2689414322376251
MAGEC3,0.2689414322376251
MAGEC1,0.2689414322376251
MAGEC2,0.2689414322376251
SPANXN4,0.2689414322376251
SPANXN3,0.2689414322376251
SLITRK4,0.2689414322376251
SPANXN2,0.2689414322376251
UBE2NL,0.2689414322376251
SPANXN1,0.2689414322376251
SLITRK2,0.2689414322376251
TMEM257,0.2689414322376251
MIR892C,0.2689414322376251
MIR890,0.2689414322376251
MIR888,0.2689414322376251
MIR892A,0.2689414322376251
MIR892B,0.2689414322376251
MIR891B,0.2689414322376251
MIR891A,0.2689414322376251
CXorf51A,0.2689414322376251
CXorf51B,0.2689414322376251
MIR513C,0.2689414322376251
MIR513B,0.2689414322376251
MIR513A1,0.2689414322376251
MIR513A2,0.2689414322376251
MIR506,0.2689414322376251
MIR507,0.2689414322376251
MIR508,0.2689414322376251
MIR514B,0.2689414322376251
MIR509-1,0.2689414322376251
MIR509-2,0.2689414322376251
MIR509-3,0.2689414322376251
MIR510,0.2689414322376251
MIR514A1,0.2689414322376251
MIR514A2,0.2689414322376251
MIR514A3,0.2689414322376251
FMR1-AS1,0.2689414322376251
FMR1,0.2689414322376251
FMR1NB,0.2689414322376251
IDS,0.2689414322376251
LINC00893,0.2689414322376251
LOC101928917,0.2689414322376251
HSFX1,0.2689414322376251
HSFX2,0.2689414322376251
MAGEA9,0.2689414322376251
MAGEA9B,0.2689414322376251
TMEM185A,0.2689414322376251
MAGEA11,0.2689414322376251
LINC00850,0.2689414322376251
MAGEA8-AS1,0.2689414322376251
MAGEA8,0.2689414322376251
CXorf40B,0.2689414322376251
MIR2114,0.2689414322376251
HMGB3,0.2689414322376251
MIR4330,0.2689414322376251
GPR50-AS1,0.2689414322376251
GPR50,0.2689414322376251
VMA21,0.2689414322376251
LOC105377213,0.2689414322376251
FATE1,0.2689414322376251
PRRG3,0.2689414322376251
CNGA2,0.2689414322376251
LOC105373368,0.2689414322376251
MAGEA4,0.2689414322376251
GABRE,0.2689414322376251
MIR224,0.2689414322376251
MIR452,0.2689414322376251
MAGEA5,0.2689414322376251
MAGEA10-MAGEA5,0.2689414322376251
MAGEA10,0.2689414322376251
MIR105-1,0.2689414322376251
MIR767,0.2689414322376251
MIR105-2,0.2689414322376251
GABRQ,0.2689414322376251
CSAG4,0.2689414322376251
CSAG3,0.2689414322376251
MAGEA2,0.2689414322376251
MAGEA2B,0.2689414322376251
CSAG1,0.2689414322376251
MAGEA12,0.2689414322376251
MAGEA6,0.2689414322376251
NSDHL,0.2689414322376251
PNMA5,0.2689414322376251
PNMA3,0.2689414322376251
PNMA6A,0.2689414322376251
MAGEA1,0.2689414322376251
ZNF275,0.2689414322376251
ZFP92,0.2689414322376251
TREX2,0.2689414322376251
FAM58A,0.2689414322376251
BGN,0.2689414322376251
ATP2B3,0.2689414322376251
LOC105373383,0.2689414322376251
PNCK,0.2689414322376251
DUSP9,0.2689414322376251
SLC6A8,0.2689414322376251
BCAP31,0.2689414322376251
ABCD1,0.2689414322376251
PLXNB3,0.2689414322376251
SRPK3,0.2689414322376251
IDH3G,0.2689414322376251
SSR4,0.2689414322376251
PDZD4,0.2689414322376251
RENBP,0.2689414322376251
NAA10,0.2689414322376251
LCA10,0.2689414322376251
AVPR2,0.2689414322376251
ARHGAP4,0.2689414322376251
HCFC1,0.2689414322376251
HCFC1-AS1,0.2689414322376251
TMEM187,0.2689414322376251
MIR3202-1,0.2689414322376251
MIR3202-2,0.2689414322376251
IRAK1,0.2689414322376251
MECP2,0.2689414322376251
MIR718,0.2689414322376251
OPN1MW3,0.2689414322376251
OPN1LW,0.2689414322376251
OPN1MW2,0.2689414322376251
FLNA,0.2689414322376251
TKTL1,0.2689414322376251
EMD,0.2689414322376251
RPL10,0.2689414322376251
SNORA70,0.2689414322376251
GDI1,0.2689414322376251
FAM3A,0.2689414322376251
SLC10A3,0.2689414322376251
UBL4A,0.2689414322376251
FAM50A,0.2689414322376251
LAGE3,0.2689414322376251
TAZ,0.2689414322376251
CH17-340M24.3,0.2689414322376251
ATP6AP1,0.2689414322376251
MIR6858,0.2689414322376251
PLXNA3,0.2689414322376251
FAM223A,0.2689414322376251
FAM223B,0.2689414322376251
IKBKG,0.2689414322376251
CTAG1B,0.2689414322376251
CTAG1A,0.2689414322376251
CTAG2,0.2689414322376251
GAB3,0.2689414322376251
DKC1,0.2689414322376251
SNORA36A,0.2689414322376251
MIR664B,0.2689414322376251
SNORA56,0.2689414322376251
H2AFB3,0.2689414322376251
SMIM9,0.2689414322376251
F8A1,0.2689414322376251
F8A2,0.2689414322376251
F8A3,0.2689414322376251
MIR1184-1,0.2689414322376251
MIR1184-2,0.2689414322376251
MIR1184-3,0.2689414322376251
H2AFB1,0.2689414322376251
H2AFB2,0.2689414322376251
FUNDC2,0.2689414322376251
CMC4,0.2689414322376251
MTCP1,0.2689414322376251
BRCC3,0.2689414322376251
VBP1,0.2689414322376251
RAB39B,0.2689414322376251
TMLHE-AS1,0.2689414322376251
LOC101927830,0.2689414322376251
VAMP7,0.2689414322376251
IL9R,0.2689414322376251
DDX11L16,0.2689414322376251
WASIR1,0.2689414322376251
PCDH11Y,0.2689414322376251
PRKY,0.2689414322376251
NLGN4Y,0.2689414322376251
TTTY14,0.2689414322376251
LINC00278,0.2689414322376251
TBL1Y,0.2689414322376251
TTTY2,0.2689414322376251
TTTY2B,0.2689414322376251
USP9Y,0.2689414322376251
UTY,0.2689414322376251
HSFY2,0.2689414322376251
HSFY1,0.2689414322376251
EIF1AY,0.2689414322376251
RBMY1E,0.2689414322376251
RBMY1D,0.2689414322376251
RBMY1A1,0.2689414322376251
RBMY1B,0.2689414322376251
RBMY1F,0.2689414322376251
RBMY1J,0.2689414322376251
TTTY4,0.2689414322376251
TTTY4C,0.2689414322376251
TTTY4B,0.2689414322376251
BPY2,0.2689414322376251
DAZ3,0.2689414322376251
DAZ4,0.2689414322376251
DAZ2,0.2689414322376251
BPY2B,0.2689414322376251
BPY2C,0.2689414322376251
SRY,0.2689414322376251
RPS4Y1,0.2689414322376251
ZFY,0.2689414322376251
TGIF2LY,0.2689414322376251
TTTY23,0.2689414322376251
TTTY23B,0.2689414322376251
TSPY2,0.2689414322376251
LINC00280,0.2689414322376251
TTTY1,0.2689414322376251
TTTY1B,0.2689414322376251
TTTY21,0.2689414322376251
TTTY21B,0.2689414322376251
TTTY7,0.2689414322376251
TTTY7B,0.2689414322376251
TTTY8,0.2689414322376251
TTTY8B,0.2689414322376251
AMELY,0.2689414322376251
TTTY16,0.2689414322376251
TTTY12,0.2689414322376251
LINC00279,0.2689414322376251
TTTY18,0.2689414322376251
TTTY19,0.2689414322376251
TTTY11,0.2689414322376251
FAM197Y5P,0.2689414322376251
FAM197Y2P,0.2689414322376251
RBMY1A3P,0.2689414322376251
TTTY20,0.2689414322376251
TSPY3,0.2689414322376251
TSPY10,0.2689414322376251
TSPY1,0.2689414322376251
TSPY4,0.2689414322376251
TSPY8,0.2689414322376251
RBMY3AP,0.2689414322376251
TTTY22,0.2689414322376251
GYG2P1,0.2689414322376251
TTTY15,0.2689414322376251
DDX3Y,0.2689414322376251
TMSB4Y,0.2689414322376251
VCY1B,0.2689414322376251
VCY,0.2689414322376251
NLGN4Y-AS1,0.2689414322376251
FAM41AY2,0.2689414322376251
FAM41AY1,0.2689414322376251
FAM224A,0.2689414322376251
FAM224B,0.2689414322376251
XKRY2,0.2689414322376251
XKRY,0.2689414322376251
CDY2B,0.2689414322376251
CDY2A,0.2689414322376251
TTTY9A,0.2689414322376251
TTTY9B,0.2689414322376251
BCORP1,0.2689414322376251
TXLNGY,0.2689414322376251
KDM5D,0.2689414322376251
TTTY10,0.2689414322376251
RPS4Y2,0.2689414322376251
PRORY,0.2689414322376251
RBMY2EP,0.2689414322376251
TTTY13,0.2689414322376251
PRY2,0.2689414322376251
PRY,0.2689414322376251
LOC101929148,0.2689414322376251
TTTY6,0.2689414322376251
TTTY6B,0.2689414322376251
TTTY5,0.2689414322376251
RBMY2FP,0.2689414322376251
LOC100652931,0.2689414322376251
TTTY17A,0.2689414322376251
TTTY17C,0.2689414322376251
TTTY17B,0.2689414322376251
DAZ1,0.2689414322376251
TTTY3,0.2689414322376251
TTTY3B,0.2689414322376251
CDY1B,0.2689414322376251
CDY1,0.2689414322376251
CSPG4P1Y,0.2689414322376251
GOLGA2P2Y,0.2689414322376251
GOLGA2P3Y,0.2689414322376251
CTNNA3,0.2689414322376251
RSU1,0.2689414322376251
GPR158-AS1,0.2689414322376251
SGMS1,0.2689414322376251
BICC1,0.2689414322376251
BCCIP,0.2689414322376251
C10orf11,0.2689414322376251
