Gene,IG Score Before Training,IG Score After Training,Difference
FAM222A,-1.0,-1.0,0.0
PPTC7,-1.0,-1.0,0.0
MIR6861,-1.0,-1.0,0.0
PPP1CC,-1.0,-1.0,0.0
FAM216A,-1.0,-1.0,0.0
ALDH1L2,-1.0,-1.0,0.0
ADAM1A,-1.0,-1.0,0.0
ERP29,-1.0,-1.0,0.0
MIR3657,-1.0,-1.0,0.0
LOC414300,-1.0,-1.0,0.0
TRAFD1,-1.0,-1.0,0.0
RPL6,-1.0,-1.0,0.0
MIR1302-1,-1.0,-1.0,0.0
ISCU,-1.0,-1.0,0.0
OAS1,-1.0,-1.0,0.0
NFYB,-1.0,-1.0,0.0
GLT8D2,-1.0,-1.0,0.0
OAS3,-1.0,-1.0,0.0
C12orf73,-1.0,-1.0,0.0
DTX1,-1.0,-1.0,0.0
TDG,-1.0,-1.0,0.0
MIR3652,-1.0,-1.0,0.0
EID3,-1.0,-1.0,0.0
LINC01498,-1.0,-1.0,0.0
FICD,-1.0,-1.0,0.0
MMAB,-1.0,-1.0,0.0
LOC728739,-1.0,-1.0,0.0
ASCL4,-1.0,-1.0,0.0
PWP1,-1.0,-1.0,0.0
MTERF2,-1.0,-1.0,0.0
TMEM263,-1.0,-1.0,0.0
APPL2,-1.0,-1.0,0.0
MIR6761,-1.0,-1.0,0.0
TCP11L2,-1.0,-1.0,0.0
DAO,-1.0,-1.0,0.0
NUAK1,-1.0,-1.0,0.0
CASC18,-1.0,-1.0,0.0
C12orf75,-1.0,-1.0,0.0
KCCAT198,-1.0,-1.0,0.0
MAPKAPK5-AS1,-1.0,-1.0,0.0
MAPKAPK5,-1.0,-1.0,0.0
LOC100505978,-1.0,-1.0,0.0
MARCH9,-1.0,-1.0,0.0
MIR6759,-1.0,-1.0,0.0
AVPR1A,-1.0,-1.0,0.0
MIRLET7I,-1.0,-1.0,0.0
LINC01465,-1.0,-1.0,0.0
MIR6125,-1.0,-1.0,0.0
LRIG3,-1.0,-1.0,0.0
LOC105369785,-1.0,-1.0,0.0
LOC101927583,-1.0,-1.0,0.0
ARHGEF25,-1.0,-1.0,0.0
DTX3,-1.0,-1.0,0.0
CLLU1,-1.0,-1.0,0.0
AGAP2,-1.0,-1.0,0.0
METTL1,-1.0,-1.0,0.0
METTL21B,-1.0,-1.0,0.0
CYP27B1,-1.0,-1.0,0.0
MIR616,-1.0,-1.0,0.0
MIR6758,-1.0,-1.0,0.0
MARS,-1.0,-1.0,0.0
TSPAN31,-1.0,-1.0,0.0
AGAP2-AS1,-1.0,-1.0,0.0
OS9,-1.0,-1.0,0.0
PIP4K2C,-1.0,-1.0,0.0
B4GALNT1,-1.0,-1.0,0.0
CTDSP2,-1.0,-1.0,0.0
RAP1B,-1.0,-1.0,0.0
MIR6074,-1.0,-1.0,0.0
LOC100129940,-1.0,-1.0,0.0
LOC105369187,-1.0,-1.0,0.0
LEMD3,-1.0,-1.0,0.0
IFNG-AS1,-1.0,-1.0,0.0
LINC01479,-1.0,-1.0,0.0
DYRK2,-1.0,-1.0,0.0
LOC101927901,-1.0,-1.0,0.0
XPOT,-1.0,-1.0,0.0
C12orf66,-1.0,-1.0,0.0
STAT2,-1.0,-1.0,0.0
TMEM5,-1.0,-1.0,0.0
MIR6502,-1.0,-1.0,0.0
TMBIM4,-1.0,-1.0,0.0
LLPH-AS1,-1.0,-1.0,0.0
LLPH,-1.0,-1.0,0.0
ATP23,-1.0,-1.0,0.0
MIR26A2,-1.0,-1.0,0.0
SNORA105C,-1.0,-1.0,0.0
TIMELESS,-1.0,-1.0,0.0
GLS2,-1.0,-1.0,0.0
