Gene,SPACER Score Before Training,SPACER Score After Training,Difference
STPG3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LCNL1,-1.0,-0.41938239336013794,0.5806176066398621
ABCA2,-1.0,-0.41938239336013794,0.5806176066398621
FUT7,-1.0,-0.41938239336013794,0.5806176066398621
LOC101928437,-1.0,-0.41938239336013794,0.5806176066398621
MIRLET7F2,-1.0,-0.41938239336013794,0.5806176066398621
MIR98,-1.0,-0.41938239336013794,0.5806176066398621
RIBC1,-1.0,-0.41938239336013794,0.5806176066398621
MIR6857,-1.0,-0.41938239336013794,0.5806176066398621
PAGE2,-1.0,-0.41938239336013794,0.5806176066398621
PAGE2B,-1.0,-0.41938239336013794,0.5806176066398621
IQSEC2,-1.0,-0.41938239336013794,0.5806176066398621
MIR6894,-1.0,-0.41938239336013794,0.5806176066398621
MIR6895,-1.0,-0.41938239336013794,0.5806176066398621
LONRF3,-1.0,-0.41938239336013794,0.5806176066398621
GPR173,-1.0,-0.41938239336013794,0.5806176066398621
XAGE3,-1.0,-0.41938239336013794,0.5806176066398621
SPANXN5,-1.0,-0.41938239336013794,0.5806176066398621
SSX2,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927635,-1.0,-0.41938239336013794,0.5806176066398621
TBC1D25,-1.0,-0.41938239336013794,0.5806176066398621
SSX4,-1.0,-0.41938239336013794,0.5806176066398621
SSX4B,-1.0,-0.41938239336013794,0.5806176066398621
SLC35A2,-1.0,-0.41938239336013794,0.5806176066398621
KANTR,-1.0,-0.41938239336013794,0.5806176066398621
FOXR2,-1.0,-0.41938239336013794,0.5806176066398621
USP51,-1.0,-0.41938239336013794,0.5806176066398621
GAGE2C,-1.0,-0.41938239336013794,0.5806176066398621
GAGE2B,-1.0,-0.41938239336013794,0.5806176066398621
GAGE2A,-1.0,-0.41938239336013794,0.5806176066398621
GAGE8,-1.0,-0.41938239336013794,0.5806176066398621
GAGE13,-1.0,-0.41938239336013794,0.5806176066398621
GAGE2E,-1.0,-0.41938239336013794,0.5806176066398621
MIR501,-1.0,-0.41938239336013794,0.5806176066398621
TSR2,-1.0,-0.41938239336013794,0.5806176066398621
FAM104B,-1.0,-0.41938239336013794,0.5806176066398621
ALAS2,-1.0,-0.41938239336013794,0.5806176066398621
APEX2,-1.0,-0.41938239336013794,0.5806176066398621
PFKFB1,-1.0,-0.41938239336013794,0.5806176066398621
TRO,-1.0,-0.41938239336013794,0.5806176066398621
SNORA11,-1.0,-0.41938239336013794,0.5806176066398621
PAGE1,-1.0,-0.41938239336013794,0.5806176066398621
GAGE1,-1.0,-0.41938239336013794,0.5806176066398621
FGD1,-1.0,-0.41938239336013794,0.5806176066398621
MIR362,-1.0,-0.41938239336013794,0.5806176066398621
CXorf67,-1.0,-0.41938239336013794,0.5806176066398621
SNORA11C,-1.0,-0.41938239336013794,0.5806176066398621
ZNF157,-1.0,-0.41938239336013794,0.5806176066398621
INE1,-1.0,-0.41938239336013794,0.5806176066398621
RGN,-1.0,-0.41938239336013794,0.5806176066398621
LINC01545,-1.0,-0.41938239336013794,0.5806176066398621
SPACA5B,-1.0,-0.41938239336013794,0.5806176066398621
SPACA5,-1.0,-0.41938239336013794,0.5806176066398621
RP2,-1.0,-0.41938239336013794,0.5806176066398621
ERAS,-1.0,-0.41938239336013794,0.5806176066398621
KRBOX4,-1.0,-0.41938239336013794,0.5806176066398621
LINC01186,-1.0,-0.41938239336013794,0.5806176066398621
LOC401585,-1.0,-0.41938239336013794,0.5806176066398621
MIR222,-1.0,-0.41938239336013794,0.5806176066398621
MIR221,-1.0,-0.41938239336013794,0.5806176066398621
LOC392452,-1.0,-0.41938239336013794,0.5806176066398621
GAGE2D,-1.0,-0.41938239336013794,0.5806176066398621
GAGE12J,-1.0,-0.41938239336013794,0.5806176066398621
GAGE10,-1.0,-0.41938239336013794,0.5806176066398621
ZNF674-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MAGED4B,-1.0,-0.41938239336013794,0.5806176066398621
MAGED4,-1.0,-0.41938239336013794,0.5806176066398621
GSPT2,-1.0,-0.41938239336013794,0.5806176066398621
CENPVL2,-1.0,-0.41938239336013794,0.5806176066398621
CENPVL1,-1.0,-0.41938239336013794,0.5806176066398621
SUV39H1,-1.0,-0.41938239336013794,0.5806176066398621
NUDT11,-1.0,-0.41938239336013794,0.5806176066398621
NUDT10,-1.0,-0.41938239336013794,0.5806176066398621
BMP15,-1.0,-0.41938239336013794,0.5806176066398621
LINC01496,-1.0,-0.41938239336013794,0.5806176066398621
MIR660,-1.0,-0.41938239336013794,0.5806176066398621
MIR500B,-1.0,-0.41938239336013794,0.5806176066398621
SNORA11E,-1.0,-0.41938239336013794,0.5806176066398621
SNORA11D,-1.0,-0.41938239336013794,0.5806176066398621
MIR500A,-1.0,-0.41938239336013794,0.5806176066398621
MIR188,-1.0,-0.41938239336013794,0.5806176066398621
MIR532,-1.0,-0.41938239336013794,0.5806176066398621
USP27X,-1.0,-0.41938239336013794,0.5806176066398621
USP27X-AS1,-1.0,-0.41938239336013794,0.5806176066398621
PAGE4,-1.0,-0.41938239336013794,0.5806176066398621
MIR502,-1.0,-0.41938239336013794,0.5806176066398621
MIR421,-1.0,-0.41938239336013794,0.5806176066398621
CDX4,-1.0,-0.41938239336013794,0.5806176066398621
NAP1L2,-1.0,-0.41938239336013794,0.5806176066398621
PABPC1L2A,-1.0,-0.41938239336013794,0.5806176066398621
NAP1L6,-1.0,-0.41938239336013794,0.5806176066398621
PABPC1L2B,-1.0,-0.41938239336013794,0.5806176066398621
MAGEH1,-1.0,-0.41938239336013794,0.5806176066398621
MIR4536-2,-1.0,-0.41938239336013794,0.5806176066398621
MIR4536-1,-1.0,-0.41938239336013794,0.5806176066398621
RRAGB,-1.0,-0.41938239336013794,0.5806176066398621
PAGE3,-1.0,-0.41938239336013794,0.5806176066398621
PAGE5,-1.0,-0.41938239336013794,0.5806176066398621
SNORA109,-1.0,-0.41938239336013794,0.5806176066398621
MTRNR2L10,-1.0,-0.41938239336013794,0.5806176066398621
CITED1,-1.0,-0.41938239336013794,0.5806176066398621
FLJ44635,-1.0,-0.41938239336013794,0.5806176066398621
RGAG4,-1.0,-0.41938239336013794,0.5806176066398621
RPS26P11,-1.0,-0.41938239336013794,0.5806176066398621
CXorf49,-1.0,-0.41938239336013794,0.5806176066398621
LOC100421746,-1.0,-0.41938239336013794,0.5806176066398621
AWAT1,-1.0,-0.41938239336013794,0.5806176066398621
DGAT2L6,-1.0,-0.41938239336013794,0.5806176066398621
OTUD6A,-1.0,-0.41938239336013794,0.5806176066398621
AWAT2,-1.0,-0.41938239336013794,0.5806176066398621
LPAR4,-1.0,-0.41938239336013794,0.5806176066398621
TAF9B,-1.0,-0.41938239336013794,0.5806176066398621
PGAM4,-1.0,-0.41938239336013794,0.5806176066398621
FGF16,-1.0,-0.41938239336013794,0.5806176066398621
MIR325,-1.0,-0.41938239336013794,0.5806176066398621
MIR374B,-1.0,-0.41938239336013794,0.5806176066398621
MAGEE1,-1.0,-0.41938239336013794,0.5806176066398621
PBDC1,-1.0,-0.41938239336013794,0.5806176066398621
MAGEE2,-1.0,-0.41938239336013794,0.5806176066398621
TTC3P1,-1.0,-0.41938239336013794,0.5806176066398621
UPRT,-1.0,-0.41938239336013794,0.5806176066398621
ZCCHC13,-1.0,-0.41938239336013794,0.5806176066398621
MIR374A,-1.0,-0.41938239336013794,0.5806176066398621
MIR545,-1.0,-0.41938239336013794,0.5806176066398621
MIR374C,-1.0,-0.41938239336013794,0.5806176066398621
MIR384,-1.0,-0.41938239336013794,0.5806176066398621
MIR676,-1.0,-0.41938239336013794,0.5806176066398621
FAM155B,-1.0,-0.41938239336013794,0.5806176066398621
PJA1,-1.0,-0.41938239336013794,0.5806176066398621
YIPF6,-1.0,-0.41938239336013794,0.5806176066398621
EDA2R,-1.0,-0.41938239336013794,0.5806176066398621
MIR223,-1.0,-0.41938239336013794,0.5806176066398621
FRMD8P1,-1.0,-0.41938239336013794,0.5806176066398621
AMER1,-1.0,-0.41938239336013794,0.5806176066398621
MIR1468,-1.0,-0.41938239336013794,0.5806176066398621
CXorf49B,-1.0,-0.41938239336013794,0.5806176066398621
SPIN4,-1.0,-0.41938239336013794,0.5806176066398621
ZXDA,-1.0,-0.41938239336013794,0.5806176066398621
NLRP2B,-1.0,-0.41938239336013794,0.5806176066398621
ZXDB,-1.0,-0.41938239336013794,0.5806176066398621
SPIN2A,-1.0,-0.41938239336013794,0.5806176066398621
SPIN2B,-1.0,-0.41938239336013794,0.5806176066398621
SPIN3,-1.0,-0.41938239336013794,0.5806176066398621
UQCRBP1,-1.0,-0.41938239336013794,0.5806176066398621
UBQLN2,-1.0,-0.41938239336013794,0.5806176066398621
ARHGEF9-IT1,-1.0,-0.41938239336013794,0.5806176066398621
LINC00891,-1.0,-0.41938239336013794,0.5806176066398621
LOC100132741,-1.0,-0.41938239336013794,0.5806176066398621
LOC101059915,-1.0,-0.41938239336013794,0.5806176066398621
LOC100129291,-1.0,-0.41938239336013794,0.5806176066398621
ACRC,-1.0,-0.41938239336013794,0.5806176066398621
INGX,-1.0,-0.41938239336013794,0.5806176066398621
MED12,-1.0,-0.41938239336013794,0.5806176066398621
CXorf65,-1.0,-0.41938239336013794,0.5806176066398621
FOXO4,-1.0,-0.41938239336013794,0.5806176066398621
XAGE2,-1.0,-0.41938239336013794,0.5806176066398621
SLC7A3,-1.0,-0.41938239336013794,0.5806176066398621
DLG3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
GDPD2,-1.0,-0.41938239336013794,0.5806176066398621
SSX2B,-1.0,-0.41938239336013794,0.5806176066398621
XAGE5,-1.0,-0.41938239336013794,0.5806176066398621
SSX7,-1.0,-0.41938239336013794,0.5806176066398621
SSX8,-1.0,-0.41938239336013794,0.5806176066398621
XAGE1E,-1.0,-0.41938239336013794,0.5806176066398621
XAGE1B,-1.0,-0.41938239336013794,0.5806176066398621
MIR8088,-1.0,-0.41938239336013794,0.5806176066398621
NLGN3,-1.0,-0.41938239336013794,0.5806176066398621
PRKX-AS1,-1.0,-0.41938239336013794,0.5806176066398621
CLDN34,-1.0,-0.41938239336013794,0.5806176066398621
GPR143,-1.0,-0.41938239336013794,0.5806176066398621
FAM9B,-1.0,-0.41938239336013794,0.5806176066398621
GYG2,-1.0,-0.41938239336013794,0.5806176066398621
LINC00102,-1.0,-0.41938239336013794,0.5806176066398621
MIR6089,-1.0,-0.41938239336013794,0.5806176066398621
ASMT,-1.0,-0.41938239336013794,0.5806176066398621
VCX,-1.0,-0.41938239336013794,0.5806176066398621
CCDC22,-1.0,-0.41938239336013794,0.5806176066398621
VCX3A,-1.0,-0.41938239336013794,0.5806176066398621
PHKA2,-1.0,-0.41938239336013794,0.5806176066398621
PPEF1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
RS1,-1.0,-0.41938239336013794,0.5806176066398621
SCML1,-1.0,-0.41938239336013794,0.5806176066398621
NHS-AS1,-1.0,-0.41938239336013794,0.5806176066398621
ARSF,-1.0,-0.41938239336013794,0.5806176066398621
MIR548AM,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB17,-1.0,-0.41938239336013794,0.5806176066398621
MIR4767,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB3,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB2,-1.0,-0.41938239336013794,0.5806176066398621
MIR4666B,-1.0,-0.41938239336013794,0.5806176066398621
MIR6134,-1.0,-0.41938239336013794,0.5806176066398621
DCAF8L1,-1.0,-0.41938239336013794,0.5806176066398621
FANCB,-1.0,-0.41938239336013794,0.5806176066398621
MOSPD2,-1.0,-0.41938239336013794,0.5806176066398621
UBE2E4P,-1.0,-0.41938239336013794,0.5806176066398621
VENTXP1,-1.0,-0.41938239336013794,0.5806176066398621
LOC389906,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB6,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB18,-1.0,-0.41938239336013794,0.5806176066398621
ARX,-1.0,-0.41938239336013794,0.5806176066398621
NR0B1,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB1,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB4,-1.0,-0.41938239336013794,0.5806176066398621
MIR4770,-1.0,-0.41938239336013794,0.5806176066398621
LOC105373156,-1.0,-0.41938239336013794,0.5806176066398621
LOC101928201,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB5,-1.0,-0.41938239336013794,0.5806176066398621
MIR548AX,-1.0,-0.41938239336013794,0.5806176066398621
AMELX,-1.0,-0.41938239336013794,0.5806176066398621
HCCS,-1.0,-0.41938239336013794,0.5806176066398621
MTM1,-1.0,-0.41938239336013794,0.5806176066398621
MAMLD1,-1.0,-0.41938239336013794,0.5806176066398621
CD99L2,-1.0,-0.41938239336013794,0.5806176066398621
FAM9A,-1.0,-0.41938239336013794,0.5806176066398621
VCX3B,-1.0,-0.41938239336013794,0.5806176066398621
VCX2,-1.0,-0.41938239336013794,0.5806176066398621
GRPR,-1.0,-0.41938239336013794,0.5806176066398621
GS1-600G8.3,-1.0,-0.41938239336013794,0.5806176066398621
ATXN3L,-1.0,-0.41938239336013794,0.5806176066398621
FAM9C,-1.0,-0.41938239336013794,0.5806176066398621
CT47A6,-1.0,-0.41938239336013794,0.5806176066398621
CT47A8,-1.0,-0.41938239336013794,0.5806176066398621
CT47A9,-1.0,-0.41938239336013794,0.5806176066398621
XPNPEP2,-1.0,-0.41938239336013794,0.5806176066398621
SMARCA1,-1.0,-0.41938239336013794,0.5806176066398621
GRIA3,-1.0,-0.41938239336013794,0.5806176066398621
MIR651,-1.0,-0.41938239336013794,0.5806176066398621
INE2,-1.0,-0.41938239336013794,0.5806176066398621
CA5B,-1.0,-0.41938239336013794,0.5806176066398621
MIR23C,-1.0,-0.41938239336013794,0.5806176066398621
LOC729609,-1.0,-0.41938239336013794,0.5806176066398621
PHKA2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MAGEA3,-1.0,-0.41938239336013794,0.5806176066398621
GABRA3,-1.0,-0.41938239336013794,0.5806176066398621
PASD1,-1.0,-0.41938239336013794,0.5806176066398621
MTMR1,-1.0,-0.41938239336013794,0.5806176066398621
MSL3,-1.0,-0.41938239336013794,0.5806176066398621
F8,-1.0,-0.41938239336013794,0.5806176066398621
MPP1,-1.0,-0.41938239336013794,0.5806176066398621
CXorf40A,-1.0,-0.41938239336013794,0.5806176066398621
LINC00632,-1.0,-0.41938239336013794,0.5806176066398621
MCF2,-1.0,-0.41938239336013794,0.5806176066398621
LOC100506790,-1.0,-0.41938239336013794,0.5806176066398621
INTS6L,-1.0,-0.41938239336013794,0.5806176066398621
LOC105373378,-1.0,-0.41938239336013794,0.5806176066398621
HAUS7,-1.0,-0.41938239336013794,0.5806176066398621
TLR8-AS1,-1.0,-0.41938239336013794,0.5806176066398621
SPRY3,-1.0,-0.41938239336013794,0.5806176066398621
SSX1,-1.0,-0.41938239336013794,0.5806176066398621
SSX5,-1.0,-0.41938239336013794,0.5806176066398621
SSX6,-1.0,-0.41938239336013794,0.5806176066398621
ZNF630-AS1,-1.0,-0.41938239336013794,0.5806176066398621
ZNF630,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB16,-1.0,-0.41938239336013794,0.5806176066398621
FAM47B,-1.0,-0.41938239336013794,0.5806176066398621
TMEM47,-1.0,-0.41938239336013794,0.5806176066398621
ZNF182,-1.0,-0.41938239336013794,0.5806176066398621
TMEM27,-1.0,-0.41938239336013794,0.5806176066398621
MIR4769,-1.0,-0.41938239336013794,0.5806176066398621
LINC01560,-1.0,-0.41938239336013794,0.5806176066398621
SSX3,-1.0,-0.41938239336013794,0.5806176066398621
SSX9,-1.0,-0.41938239336013794,0.5806176066398621
SUPT20HL2,-1.0,-0.41938239336013794,0.5806176066398621
ZFX-AS1,-1.0,-0.41938239336013794,0.5806176066398621
ZFX,-1.0,-0.41938239336013794,0.5806176066398621
CXorf58,-1.0,-0.41938239336013794,0.5806176066398621
PTCHD1,-1.0,-0.41938239336013794,0.5806176066398621
UXT-AS1,-1.0,-0.41938239336013794,0.5806176066398621
CACNA1F,-1.0,-0.41938239336013794,0.5806176066398621
SYP-AS1,-1.0,-0.41938239336013794,0.5806176066398621
PRICKLE3,-1.0,-0.41938239336013794,0.5806176066398621
MAGIX,-1.0,-0.41938239336013794,0.5806176066398621
GATA1,-1.0,-0.41938239336013794,0.5806176066398621
GLOD5,-1.0,-0.41938239336013794,0.5806176066398621
KCND1,-1.0,-0.41938239336013794,0.5806176066398621
HYPM,-1.0,-0.41938239336013794,0.5806176066398621
DYNLT3,-1.0,-0.41938239336013794,0.5806176066398621
MIR548AJ2,-1.0,-0.41938239336013794,0.5806176066398621
FAM47C,-1.0,-0.41938239336013794,0.5806176066398621
FTH1P18,-1.0,-0.41938239336013794,0.5806176066398621
LOC100132831,-1.0,-0.41938239336013794,0.5806176066398621
MED14OS,-1.0,-0.41938239336013794,0.5806176066398621
FAM47A,-1.0,-0.41938239336013794,0.5806176066398621
MIR548F5,-1.0,-0.41938239336013794,0.5806176066398621
MIR3915,-1.0,-0.41938239336013794,0.5806176066398621
FTHL17,-1.0,-0.41938239336013794,0.5806176066398621
TAB3,-1.0,-0.41938239336013794,0.5806176066398621
MID1IP1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
XK,-1.0,-0.41938239336013794,0.5806176066398621
MIR3937,-1.0,-0.41938239336013794,0.5806176066398621
LINC01282,-1.0,-0.41938239336013794,0.5806176066398621
LINC01204,-1.0,-0.41938239336013794,0.5806176066398621
DUSP21,-1.0,-0.41938239336013794,0.5806176066398621
FUNDC1,-1.0,-0.41938239336013794,0.5806176066398621
GS1-594A7.3,-1.0,-0.41938239336013794,0.5806176066398621
BMX,-1.0,-0.41938239336013794,0.5806176066398621
VEGFD,-1.0,-0.41938239336013794,0.5806176066398621
ASB11,-1.0,-0.41938239336013794,0.5806176066398621
MAGEB10,-1.0,-0.41938239336013794,0.5806176066398621
MIR4768,-1.0,-0.41938239336013794,0.5806176066398621
TXLNG,-1.0,-0.41938239336013794,0.5806176066398621
S100G,-1.0,-0.41938239336013794,0.5806176066398621
TRAPPC2,-1.0,-0.41938239336013794,0.5806176066398621
TCEANC,-1.0,-0.41938239336013794,0.5806176066398621
MIR6086,-1.0,-0.41938239336013794,0.5806176066398621
LINC01203,-1.0,-0.41938239336013794,0.5806176066398621
ZRSR2,-1.0,-0.41938239336013794,0.5806176066398621
CA5BP1,-1.0,-0.41938239336013794,0.5806176066398621
ASB9,-1.0,-0.41938239336013794,0.5806176066398621
DCAF8L2,-1.0,-0.41938239336013794,0.5806176066398621
PPP4R3CP,-1.0,-0.41938239336013794,0.5806176066398621
YY2,-1.0,-0.41938239336013794,0.5806176066398621
MBTPS2,-1.0,-0.41938239336013794,0.5806176066398621
KLHL34,-1.0,-0.41938239336013794,0.5806176066398621
EIF1AX-AS1,-1.0,-0.41938239336013794,0.5806176066398621
SCARNA9L,-1.0,-0.41938239336013794,0.5806176066398621
SCARNA23,-1.0,-0.41938239336013794,0.5806176066398621
PCYT1B-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MIR1587,-1.0,-0.41938239336013794,0.5806176066398621
NDP,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927501,-1.0,-0.41938239336013794,0.5806176066398621
PPP1R2P9,-1.0,-0.41938239336013794,0.5806176066398621
NYX,-1.0,-0.41938239336013794,0.5806176066398621
LOC105373185,-1.0,-0.41938239336013794,0.5806176066398621
DDX53,-1.0,-0.41938239336013794,0.5806176066398621
ZNF645,-1.0,-0.41938239336013794,0.5806176066398621
PHEX-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MPC1L,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927476,-1.0,-0.41938239336013794,0.5806176066398621
SUPT20HL1,-1.0,-0.41938239336013794,0.5806176066398621
SPAG8,-1.0,-0.41938239336013794,0.5806176066398621
MSMP,-1.0,-0.41938239336013794,0.5806176066398621
RGP1,-1.0,-0.41938239336013794,0.5806176066398621
MIR6853,-1.0,-0.41938239336013794,0.5806176066398621
RNF38,-1.0,-0.41938239336013794,0.5806176066398621
GNE,-1.0,-0.41938239336013794,0.5806176066398621
MIR6852,-1.0,-0.41938239336013794,0.5806176066398621
CA9,-1.0,-0.41938239336013794,0.5806176066398621
ARHGEF39,-1.0,-0.41938239336013794,0.5806176066398621
UCK1,-1.0,-0.41938239336013794,0.5806176066398621
LOC101926948,-1.0,-0.41938239336013794,0.5806176066398621
MIR4667,-1.0,-0.41938239336013794,0.5806176066398621
TMEM8B,-1.0,-0.41938239336013794,0.5806176066398621
IFNA14,-1.0,-0.41938239336013794,0.5806176066398621
IFNA22P,-1.0,-0.41938239336013794,0.5806176066398621
IFNA6,-1.0,-0.41938239336013794,0.5806176066398621
IFNA10,-1.0,-0.41938239336013794,0.5806176066398621
IFNA16,-1.0,-0.41938239336013794,0.5806176066398621
CDKN2A-AS1,-1.0,-0.41938239336013794,0.5806176066398621
RMRP,-1.0,-0.41938239336013794,0.5806176066398621
TRMT10B,-1.0,-0.41938239336013794,0.5806176066398621
DCAF10,-1.0,-0.41938239336013794,0.5806176066398621
NOL6,-1.0,-0.41938239336013794,0.5806176066398621
AQP7,-1.0,-0.41938239336013794,0.5806176066398621
SPINK4,-1.0,-0.41938239336013794,0.5806176066398621
B4GALT1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
SMU1,-1.0,-0.41938239336013794,0.5806176066398621
APTX,-1.0,-0.41938239336013794,0.5806176066398621
KIF24,-1.0,-0.41938239336013794,0.5806176066398621
NPR2,-1.0,-0.41938239336013794,0.5806176066398621
CCIN,-1.0,-0.41938239336013794,0.5806176066398621
OR2S2,-1.0,-0.41938239336013794,0.5806176066398621
OR13J1,-1.0,-0.41938239336013794,0.5806176066398621
FAM221B,-1.0,-0.41938239336013794,0.5806176066398621
HRCT1,-1.0,-0.41938239336013794,0.5806176066398621
LINC00950,-1.0,-0.41938239336013794,0.5806176066398621
SUGT1P1,-1.0,-0.41938239336013794,0.5806176066398621
MIR6851,-1.0,-0.41938239336013794,0.5806176066398621
HINT2,-1.0,-0.41938239336013794,0.5806176066398621
SNORD121A,-1.0,-0.41938239336013794,0.5806176066398621
CNTFR-AS1,-1.0,-0.41938239336013794,0.5806176066398621
TPD52L3,-1.0,-0.41938239336013794,0.5806176066398621
RANBP6,-1.0,-0.41938239336013794,0.5806176066398621
MIR4665,-1.0,-0.41938239336013794,0.5806176066398621
KIAA2026,-1.0,-0.41938239336013794,0.5806176066398621
ERMP1,-1.0,-0.41938239336013794,0.5806176066398621
LOC389705,-1.0,-0.41938239336013794,0.5806176066398621
CER1,-1.0,-0.41938239336013794,0.5806176066398621
TOPORS,-1.0,-0.41938239336013794,0.5806176066398621
MTAP,-1.0,-0.41938239336013794,0.5806176066398621
LINC01243,-1.0,-0.41938239336013794,0.5806176066398621
LINC01242,-1.0,-0.41938239336013794,0.5806176066398621
MIR873,-1.0,-0.41938239336013794,0.5806176066398621
LOC105375972,-1.0,-0.41938239336013794,0.5806176066398621
PTPRD-AS1,-1.0,-0.41938239336013794,0.5806176066398621
TMEM261,-1.0,-0.41938239336013794,0.5806176066398621
PLAA,-1.0,-0.41938239336013794,0.5806176066398621
LINC01241,-1.0,-0.41938239336013794,0.5806176066398621
IZUMO3,-1.0,-0.41938239336013794,0.5806176066398621
ACO1,-1.0,-0.41938239336013794,0.5806176066398621
IL11RA,-1.0,-0.41938239336013794,0.5806176066398621
GALT,-1.0,-0.41938239336013794,0.5806176066398621
ARID3C,-1.0,-0.41938239336013794,0.5806176066398621
RPP25L,-1.0,-0.41938239336013794,0.5806176066398621
IFNA13,-1.0,-0.41938239336013794,0.5806176066398621
KLHL9,-1.0,-0.41938239336013794,0.5806176066398621
IFNA5,-1.0,-0.41938239336013794,0.5806176066398621
CNTFR,-1.0,-0.41938239336013794,0.5806176066398621
ENHO,-1.0,-0.41938239336013794,0.5806176066398621
CCL27,-1.0,-0.41938239336013794,0.5806176066398621
KIAA1161,-1.0,-0.41938239336013794,0.5806176066398621
FAM219A,-1.0,-0.41938239336013794,0.5806176066398621
FAM205C,-1.0,-0.41938239336013794,0.5806176066398621
FAM205BP,-1.0,-0.41938239336013794,0.5806176066398621
LOC730098,-1.0,-0.41938239336013794,0.5806176066398621
SNORD121B,-1.0,-0.41938239336013794,0.5806176066398621
LINC01251,-1.0,-0.41938239336013794,0.5806176066398621
PTENP1,-1.0,-0.41938239336013794,0.5806176066398621
ANXA2P2,-1.0,-0.41938239336013794,0.5806176066398621
FAM205A,-1.0,-0.41938239336013794,0.5806176066398621
C9orf24,-1.0,-0.41938239336013794,0.5806176066398621
LINC01504,-1.0,-0.41938239336013794,0.5806176066398621
FRMPD1,-1.0,-0.41938239336013794,0.5806176066398621
FBXO10,-1.0,-0.41938239336013794,0.5806176066398621
ZBTB5,-1.0,-0.41938239336013794,0.5806176066398621
MIR4476,-1.0,-0.41938239336013794,0.5806176066398621
MIR4540,-1.0,-0.41938239336013794,0.5806176066398621
MIR4475,-1.0,-0.41938239336013794,0.5806176066398621
MELK,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927069,-1.0,-0.41938239336013794,0.5806176066398621
EXOSC3,-1.0,-0.41938239336013794,0.5806176066398621
LINC01506,-1.0,-0.41938239336013794,0.5806176066398621
TMEM252,-1.0,-0.41938239336013794,0.5806176066398621
PGM5-AS1,-1.0,-0.41938239336013794,0.5806176066398621
FOXD4L3,-1.0,-0.41938239336013794,0.5806176066398621
FAM27E3,-1.0,-0.41938239336013794,0.5806176066398621
FAM27B,-1.0,-0.41938239336013794,0.5806176066398621
SPATA31A3,-1.0,-0.41938239336013794,0.5806176066398621
LOC105379450,-1.0,-0.41938239336013794,0.5806176066398621
FAM74A3,-1.0,-0.41938239336013794,0.5806176066398621
FAM122A,-1.0,-0.41938239336013794,0.5806176066398621
SPATA31A6,-1.0,-0.41938239336013794,0.5806176066398621
C9orf64,-1.0,-0.41938239336013794,0.5806176066398621
LOC105376114,-1.0,-0.41938239336013794,0.5806176066398621
RASEF,-1.0,-0.41938239336013794,0.5806176066398621
SPATA31D1,-1.0,-0.41938239336013794,0.5806176066398621
SPATA31D4,-1.0,-0.41938239336013794,0.5806176066398621
SPATA31D3,-1.0,-0.41938239336013794,0.5806176066398621
SPATA31D5P,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927502,-1.0,-0.41938239336013794,0.5806176066398621
LINC01474,-1.0,-0.41938239336013794,0.5806176066398621
VPS13A-AS1,-1.0,-0.41938239336013794,0.5806176066398621
FOXB2,-1.0,-0.41938239336013794,0.5806176066398621
PCA3,-1.0,-0.41938239336013794,0.5806176066398621
RPSAP9,-1.0,-0.41938239336013794,0.5806176066398621
CARNMT1,-1.0,-0.41938239336013794,0.5806176066398621
NMRK1,-1.0,-0.41938239336013794,0.5806176066398621
C9orf40,-1.0,-0.41938239336013794,0.5806176066398621
RORB-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927358,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927450,-1.0,-0.41938239336013794,0.5806176066398621
FAM27E2,-1.0,-0.41938239336013794,0.5806176066398621
MIR4477B,-1.0,-0.41938239336013794,0.5806176066398621
MIR4477A,-1.0,-0.41938239336013794,0.5806176066398621
CBWD5,-1.0,-0.41938239336013794,0.5806176066398621
FOXD4L6,-1.0,-0.41938239336013794,0.5806176066398621
LOC440896,-1.0,-0.41938239336013794,0.5806176066398621
FRG1HP,-1.0,-0.41938239336013794,0.5806176066398621
MIR1299,-1.0,-0.41938239336013794,0.5806176066398621
GXYLT1P3,-1.0,-0.41938239336013794,0.5806176066398621
